,0
281,-137.6884512011856
282,-125.69588491303853
283,-135.0994756994434
284,-127.1833888896197
285,-133.3745580350275
286,-141.0875666786228
287,-133.34800366213756
288,-247.36767631001587
289,-1.3829395130062383
290,-131.62416481202285
291,-132.45855347026057
292,-132.80231369878695
293,-133.54041145560387
294,-269.32952127612066
295,-131.88668119257565
296,-132.97083462486844
297,-1.304582130035895
298,-130.10781309561594
299,-2.6852555084878507
300,-1.3434252576041175
301,-1492.9050794798495
302,-133.41961511287556
303,-0.7312547282417678
304,-136.2462366665537
305,-269.0069651314592
306,-239.5054493652652
307,-362.3320726852192
308,-129.73394995012924
309,-244.23199527556403
310,-131.67781442110334
311,-279.0095819955582
312,-3.3181063794543277
313,-125.64060997841266
314,-257.25630518026867
315,-255.5626443385983
316,-2.4645390798448226
317,-323.0302527369199
318,-135.14259028954493
319,-1.8291370406247243
320,-125.53002637869119
321,-124.86344179061089
322,-134.154204334496
323,-260.2726507331801
324,-395.850431399644
325,-305.2214364055508
326,-135.40770975848494
327,-131.82110391309232
328,-133.04635000690837
329,-1.8314005547148968
330,-130.80541289231937
331,-245.96213410504254
332,-135.45095239209738
333,-113.82752392453827
334,-371.9510167307646
335,-292.63740937900917
336,-134.9134812056476
337,-1.570613341099053
338,-131.12098805170604
339,-119.77944175969294
340,-130.80661527378683
341,-130.7874617573351
342,-252.06998607286684
343,-131.72549951705707
344,-287.02577170947046
345,-130.10707426151254
346,-267.0807640426067
347,-135.87846940781654
348,-247.93178700947675
349,-353.7886894499052
350,-276.84105755309514
351,-356.09762241362586
352,-132.08169408001933
353,-131.87867257780073
354,-138.76191168238554
355,-133.97653442231524
356,-140.84390125532977
357,-128.81091597994566
358,-128.51506723311792
359,-131.1187866298967
360,-129.95475526532147
361,-127.0927138462402
362,-261.87611026003725
363,-252.0230807745851
364,-245.22041349667822
365,-130.0574652773017
366,-132.74671898345443
367,-131.73788233106197
368,-125.41344252867897
369,-121.05549430384666
370,-131.67562369098962
371,-358.06250960573857
372,-131.9092854625887
373,-138.97992378510955
374,-0.5470047571538618
375,-137.13801434356833
376,-347.4733502536488
377,-1.6259866542284376
378,-134.24830645775054
379,-134.15674795414154
380,-132.96933285420124
381,-131.53739675809098
382,-135.14796025705314
383,-246.60144345152116
384,-136.89411918931134
385,-130.54471587749953
386,-135.91324669324305
387,-254.8232010279468
388,-2.1493502620363505
389,-133.60763511345223
390,-262.7586140489046
391,-131.38130772381635
392,-257.4827882924948
393,-135.0846367665844
394,-380.6115091719009
395,-2.5879249523707535
396,-132.18111019751288
397,-133.3148757997882
398,-134.6110076880939
399,-289.68325293843657
400,-1490.9458290558573
401,-132.25292032327712
402,-512.7694389581106
403,-399.1598373788871
404,-133.2388652782382
405,-668.5020808769069
406,-260.0526244830209
407,-266.7607208697275
408,-132.40392132654495
409,-132.8729853610901
410,-133.16870417605975
411,-135.5790153234675
412,-258.43155920260557
413,-249.6158039403023
414,-244.4411172646085
415,-260.27217114463167
416,-132.5543052413603
417,-122.99477027466511
418,-1.8102825523907398
419,-0.9351763712355905
420,-766.4801135261437
421,-277.604445955949
422,-282.63807384276305
423,-0.11064835397809016
424,-133.9267560317243
425,-130.8349350540687
426,-369.7495816435181
427,-245.3444071915217
428,-132.25610925155382
429,-126.47822800814608
430,-130.78547420536466
431,-133.98693462815726
432,-125.01239619562286
433,-2.0074723895647355
434,-264.0176765863063
435,-240.42497784227106
436,-129.38793684457528
437,-125.30256197606172
438,-129.71920673423304
439,-252.73147746860363
440,-1.5982395414807855
441,-134.08907372416664
442,-0.2034074283092636
443,-133.82411436692465
444,-239.3193905023985
445,-133.88783842464827
446,-0.09365314051516778
447,-256.76951362393584
448,-129.14012605333883
449,-233.44664491457854
450,-130.55603914234584
451,-2.274464179123002
452,-241.10766415142297
453,-402.2567143463796
454,-131.02833676421756
455,-0.8738868899953379
456,-130.933215897038
457,-552.2746846950636
458,-132.91588824747922
459,-133.66110796437638
460,-1.8103692750327536
461,-129.00602457237216
462,-1.4525809186690246
463,-136.3292076742846
464,-132.40435490650236
465,-130.0163211628447
466,-133.8977786156804
467,-130.13566769796452
468,-131.27255663987566
469,-133.3480341468005
470,-380.2024210690165
471,-250.4089697992628
472,-132.18332296887456
473,-327.9502831537741
474,-0.8530910105282412
475,-128.27033882904396
476,-376.37662280670304
477,-244.31526061532782
478,-263.27591836626266
479,-0.4557456700719595
480,-136.87991570938644
481,-131.2036431321914
482,-124.16019245910256
483,-247.8859198492071
484,-314.7411057655263
485,-263.3603802017386
486,-446.06571848675264
487,-134.317604377536
488,-131.7107852507826
489,-410.8504800832514
490,-254.70550745020415
491,-130.63212844342578
492,-439.45133252811615
493,-121.50815001048663
494,-132.97186994055647
495,-132.31802605805035
496,-1.9049951256044306
497,-260.7036692171415
498,-264.1571578634503
499,-132.47714993637697
500,-128.50639398470364
501,-132.04121659756106
502,-127.91685250118705
503,-132.26881165251038
504,-277.1799112439907
505,-265.21574003769365
506,-1.0410741546943225
507,-133.49538810723539
508,-133.2921921839537
509,-124.91350686873733
510,-130.92781300346772
511,-0.6271466478129337
512,-249.15432927995323
513,-133.39713830560635
514,-260.2531174971257
515,-235.374378845244
516,-137.94971017545365
517,-132.09856630560523
518,-122.34959801665102
519,-380.463715160801
520,-332.65051506044716
521,-133.9732744698828
522,-133.81309001624157
523,-249.58915278980317
524,-132.69562014922266
525,-253.1212644340882
526,-1.6498624412289686
527,-673.3893314738343
528,-131.0697437417368
529,-269.3434654028428
530,-131.8404890571925
531,-246.15035398793592
532,-388.2990228661367
533,-257.92768100697344
534,-247.10730303677735
535,-132.3830891968605
536,-135.58172995432346
537,-2.2162989994907423
538,-134.81739451232852
539,-270.7974028827265
540,-132.86541920453695
541,-265.49250133095506
542,-1.3324278795293565
543,-310.72494411495154
544,-372.40183239849523
545,-360.2513037363491
546,-298.92298465391394
547,-1373.74892581974
548,-499.29904154805064
549,-125.816499719104
550,-502.8854076725078
551,-133.682473295887
552,-2.2152006820630192
553,-131.32210310878514
554,-129.17901570696995
555,-241.94103327862683
556,-131.07334705316873
557,-329.43657839094294
558,-126.35222917579661
559,-129.89939053965898
560,-1.941729981206354
561,-126.24394185254515
562,-130.9779572597275
563,-125.62116183722561
564,-132.1045816706817
565,-137.02529877895947
566,-1.3881245033442984
567,-130.73098726031438
568,-0.46407086941935255
569,-129.1820416151612
570,-1495.1119477908683
571,-131.74313075083654
572,-131.39893436014515
573,-245.45386621185364
574,-133.69351801669455
575,-697.987235816732
576,-127.37390143450999
577,-255.56754503265773
578,-134.94901196754685
579,-287.5548123585174
580,-130.63625440883274
581,-249.77564998301048
582,-124.50383994453911
583,-126.87977429041707
584,-126.84721583618807
585,-127.60531792833615
586,-127.7932682016004
587,-136.98317867870745
588,-131.53253854740154
589,-253.85779760966426
590,-272.92564924220073
591,-4.582932149408014
592,-257.18949061964213
593,-245.15464209904465
594,-133.88723600119067
595,-132.94269003234018
596,-133.19364538346107
597,-263.3279702960842
598,-2.8069250121358063
599,-2.1367865419256034
