,0
742,-17.997267993403
743,-18.092091355344948
744,-18.05482877912028
745,-18.020894015385988
746,-17.9845562301849
747,-18.077321619728362
748,-18.036801524308316
749,-18.102925089732604
750,-18.057969468468794
751,-17.883473804717454
752,-17.841866395979913
753,-17.79194951221779
754,-17.857058108871037
755,-17.81507377815701
756,-17.885912963031476
757,-17.710696838357027
758,-17.671165558171623
759,-17.498135595663253
760,-17.45345208055832
761,-17.4160658220385
762,-17.534298643065476
763,-17.61458317901874
764,-17.571082984479123
765,-17.668705360614183
766,-17.620746599855686
767,-17.44511688757739
768,-17.40336243828552
769,-17.491272158057114
770,-17.45506922386254
771,-17.411597445146842
772,-17.62200204702336
773,-17.450971041140107
774,-17.54419916660221
775,-17.371189130871453
776,-18.689547732175143
777,-18.751487479229493
778,-18.696441300118707
779,-18.64035126514284
780,-19.94728177049297
781,-19.881565032201735
782,-19.817174376521518
783,-19.983081832613056
784,-19.91955129986686
785,-19.98838972043126
786,-19.92083563813857
787,-21.18839377044748
788,-21.110240187523306
789,-21.033133597006152
790,-21.192915743933174
791,-21.253871931044678
792,-21.17543282849935
793,-20.967463476433693
794,-20.760587360048866
795,-20.688447335208448
796,-20.611703641111852
797,-20.659868711944995
798,-20.587705756437835
799,-20.507542785783418
800,-20.305264593151975
801,-20.475776227413913
802,-20.51801756258508
803,-20.44678118572511
804,-20.363673192510696
805,-20.299880686007327
806,-20.474140967596632
807,-20.40476112156973
808,-20.449671864098374
809,-20.379233738538186
810,-20.420246059048814
811,-20.603762438030493
812,-20.782778226660206
813,-20.710541276815484
814,-20.640206357033026
815,-20.57010270017068
816,-20.498332392005498
817,-20.543154796701135
818,-20.344332042778763
819,-20.271090572177705
820,-20.20076816547315
821,-20.36882632146833
822,-20.41430360239895
823,-20.48136512594393
824,-20.427393904849872
825,-20.36822803392016
826,-20.486315562037447
827,-20.554375925866307
828,-20.480643210153033
829,-20.405054039845574
830,-20.328490132025266
831,-20.137960922963575
832,-20.297428807261447
833,-20.411057777033694
834,-20.351323173343417
835,-20.55194615440793
836,-20.626824013182723
837,-20.562701876601903
838,-20.50447398655457
839,-20.442323133893936
840,-20.363932986833746
841,-20.30068336196124
842,-20.238714027377046
843,-20.171458090639316
844,-20.10207732325163
845,-20.033419759200385
846,-19.96477745828321
847,-20.013781717130403
848,-20.067802704610298
849,-19.996470528356507
850,-19.797089236219726
851,-19.853520547689133
852,-19.78706319025279
853,-19.719085678589657
854,-19.797106342375482
855,-19.738890293868767
856,-19.54911756205988
857,-19.501044114775016
858,-19.441027632542337
859,-19.391818553267452
860,-19.21371099911372
861,-19.164544774617156
862,-19.246848631639363
863,-19.202850196665377
864,-19.13074792211945
865,-19.08354599952369
866,-19.040322866020976
867,-18.989831036745507
868,-18.944816358656325
869,-19.02910290225076
870,-19.12447556379204
871,-19.19575597086938
872,-19.147046909567052
873,-19.106369225418657
874,-19.057825010961867
875,-20.3586614393079
876,-20.289382541230776
877,-20.21824498999703
878,-20.160812139906803
879,-20.11315176423858
880,-20.06968279580133
881,-20.142646910084643
882,-20.083650439650587
883,-20.1979689892839
884,-20.260014882669054
885,-20.213149160915883
886,-20.165375587465356
887,-20.23621030678156
888,-20.184305687071443
889,-20.00745040674997
890,-19.967740317098045
891,-19.919511307052026
892,-19.86130340193079
893,-19.800440183844017
894,-19.950373014641812
895,-20.005461949988494
896,-19.812692835753747
897,-19.62091752811672
898,-19.561375213187937
899,-19.512754980176403
900,-19.725737023950185
901,-19.67376024763674
902,-19.612958551987727
903,-19.557674250153003
904,-19.50480566211992
905,-19.44072118243531
906,-19.25262893402499
907,-19.379967922862697
908,-19.543302683713893
909,-19.645455096926238
910,-19.595697153374182
911,-19.67832876672228
912,-19.49416047996274
913,-19.552631657963587
914,-19.493966636911537
915,-19.57066389776149
916,-19.521817767396957
917,-19.330776563037695
918,-19.26660013437346
919,-19.211519284593606
920,-19.270801314595378
921,-19.347923133445736
922,-19.290148164568492
923,-19.23497027870627
924,-19.179733011547963
925,-19.126517592422513
926,-19.291163261031617
927,-19.24118263528652
928,-19.328704217151067
929,-19.278917599389235
930,-19.214855737566293
931,-19.033794717154922
932,-18.849333879059742
933,-18.80585676407673
934,-18.753808411039387
935,-18.706310675620944
936,-18.659661342562195
937,-18.484191530631524
938,-18.438668449073074
939,-18.398520500091372
940,-18.48725761305447
941,-18.567217914152213
942,-18.654352448779534
943,-18.60928022283247
944,-18.560145129098967
945,-18.629818925586626
946,-18.58068947708673
947,-18.65076393454853
948,-18.599730431993013
949,-18.74155084112139
950,-18.554956444189376
951,-18.618253676975648
952,-18.563876927670425
953,-18.40065264105118
954,-18.35826427836352
955,-18.617961719161126
956,-18.686954225324293
957,-18.78829309615451
958,-18.756837250053874
959,-18.592026857918384
960,-18.554754445139213
961,-18.508336564789012
962,-18.46232718051021
963,-18.5294901184182
964,-18.485071513351727
965,-18.58348914432011
966,-18.664221500451628
967,-18.620430981151344
968,-18.69195579600167
969,-18.648688265910963
970,-18.472478621942948
971,-18.430518261606522
972,-18.3937842661626
973,-18.219520211903628
974,-18.16877864403404
975,-18.12820242582758
976,-18.085323976204975
977,-18.038281442685296
978,-17.992576998436487
979,-18.067085534716217
980,-18.239608556517645
981,-18.321170048858853
982,-18.536823173756396
983,-18.47858026323783
984,-18.54305340649843
985,-18.624004409900806
986,-18.577393848737916
987,-18.52185891889235
988,-18.468485526460473
989,-18.532311634625703
990,-18.484470459537235
991,-18.299862418573742
992,-18.243636189876874
993,-18.198473850939553
994,-18.147656861437916
995,-18.101411810256902
996,-18.050481348609914
997,-18.126593173656783
998,-18.211757662884594
999,-18.270195934787573
