,ToolFace,TargetToolFace,TorP,TorN,outtime,date,time,ss
303,339.1,350,10300.0,-4500.0,2021/1/9 11:50,2021/1/9,11:50:00,42600
304,350.3,350,10550.0,-4500.0,2021/1/9 11:51,2021/1/9,11:51:00,42660
305,350.3,350,10550.0,-4500.0,2021/1/9 11:51,2021/1/9,11:51:00,42660
306,357.3,350,10550.0,-4500.0,2021/1/9 11:52,2021/1/9,11:52:00,42720
307,347.5,350,10550.0,-4500.0,2021/1/9 11:54,2021/1/9,11:54:00,42840
308,334.8,350,10550.0,-4500.0,2021/1/9 11:55,2021/1/9,11:55:00,42900
309,346.1,350,10550.0,-4500.0,2021/1/9 11:56,2021/1/9,11:56:00,42960
310,355.9,350,10550.0,-4500.0,2021/1/9 11:57,2021/1/9,11:57:00,43020
311,350.3,350,10550.0,-4500.0,2021/1/9 11:57,2021/1/9,11:57:00,43020
312,357.3,350,10550.0,-4500.0,2021/1/9 11:58,2021/1/9,11:58:00,43080
313,354.5,350,10550.0,-4500.0,2021/1/9 11:59,2021/1/9,11:59:00,43140
314,358.8,350,10550.0,-4500.0,2021/1/9 12:00,2021/1/9,12:00:00,43200
315,1.6,350,10550.0,-4500.0,2021/1/9 12:01,2021/1/9,12:01:00,43260
316,355.9,350,10550.0,-4500.0,2021/1/9 12:02,2021/1/9,12:02:00,43320
317,358.8,350,10550.0,-4500.0,2021/1/9 12:03,2021/1/9,12:03:00,43380
318,355.9,350,10550.0,-4500.0,2021/1/9 12:04,2021/1/9,12:04:00,43440
319,0.2,350,10550.0,-4500.0,2021/1/9 12:05,2021/1/9,12:05:00,43500
320,354.5,350,10550.0,-4500.0,2021/1/9 12:06,2021/1/9,12:06:00,43560
321,355.9,350,10550.0,-4500.0,2021/1/9 12:06,2021/1/9,12:06:00,43560
322,358.8,350,10550.0,-4500.0,2021/1/9 12:07,2021/1/9,12:07:00,43620
323,357.3,350,10550.0,-4500.0,2021/1/9 12:08,2021/1/9,12:08:00,43680
324,358.8,350,10550.0,-4500.0,2021/1/9 12:09,2021/1/9,12:09:00,43740
325,336.2,350,10550.0,-4500.0,2021/1/9 12:11,2021/1/9,12:11:00,43860
326,347.5,350,10550.0,-4500.0,2021/1/9 12:11,2021/1/9,12:11:00,43860
327,350.3,350,10550.0,-4500.0,2021/1/9 12:12,2021/1/9,12:12:00,43920
328,351.7,350,10550.0,-4500.0,2021/1/9 12:13,2021/1/9,12:13:00,43980
329,330.6,350,10550.0,-4500.0,2021/1/9 12:14,2021/1/9,12:14:00,44040
330,357.3,350,10550.0,-4500.0,2021/1/9 12:15,2021/1/9,12:15:00,44100
331,357.3,350,10550.0,-4500.0,2021/1/9 12:15,2021/1/9,12:15:00,44100
332,3.0,350,10550.0,-4500.0,2021/1/9 12:16,2021/1/9,12:16:00,44160
333,4.4,350,10550.0,-4500.0,2021/1/9 12:17,2021/1/9,12:17:00,44220
334,10.0,350,10550.0,-4500.0,2021/1/9 12:19,2021/1/9,12:19:00,44340
335,3.0,350,10550.0,-4500.0,2021/1/9 12:20,2021/1/9,12:20:00,44400
336,1.6,350,10350.0,-4700.0,2021/1/9 12:20,2021/1/9,12:20:00,44400
337,3.0,350,10350.0,-4700.0,2021/1/9 12:21,2021/1/9,12:21:00,44460
338,353.1,350,10150.0,-4900.0,2021/1/9 12:22,2021/1/9,12:22:00,44520
339,357.3,350,11000.0,-4500.0,2021/1/9 12:23,2021/1/9,12:23:00,44580
340,358.8,350,11000.0,-4500.0,2021/1/9 12:24,2021/1/9,12:24:00,44640
341,5.8,350,11000.0,-4500.0,2021/1/9 12:24,2021/1/9,12:24:00,44640
342,15.6,350,10800.0,-4700.0,2021/1/9 12:25,2021/1/9,12:25:00,44700
343,0.2,350,10600.0,-4900.0,2021/1/9 12:27,2021/1/9,12:27:00,44820
344,351.7,350,10600.0,-4900.0,2021/1/9 12:28,2021/1/9,12:28:00,44880
345,347.5,350,10600.0,-4900.0,2021/1/9 12:29,2021/1/9,12:29:00,44940
346,353.1,350,10800.0,-4900.0,2021/1/9 12:29,2021/1/9,12:29:00,44940
347,346.1,350,10800.0,-4900.0,2021/1/9 12:30,2021/1/9,12:30:00,45000
348,10.0,350,10800.0,-4900.0,2021/1/9 12:39,2021/1/9,12:39:00,45540
349,24.1,350,10800.0,-4900.0,2021/1/9 12:40,2021/1/9,12:40:00,45600
350,22.7,350,10800.0,-4900.0,2021/1/9 12:41,2021/1/9,12:41:00,45660
351,24.1,350,10800.0,-4900.0,2021/1/9 12:41,2021/1/9,12:41:00,45660
352,28.3,350,10800.0,-4900.0,2021/1/9 12:43,2021/1/9,12:43:00,45780
353,32.5,350,10300.0,-5400.0,2021/1/9 12:44,2021/1/9,12:44:00,45840
354,22.7,350,9800.0,-5900.0,2021/1/9 12:45,2021/1/9,12:45:00,45900
355,19.8,350,9300.0,-6400.0,2021/1/9 12:46,2021/1/9,12:46:00,45960
356,357.3,350,9300.0,-6400.0,2021/1/9 12:46,2021/1/9,12:46:00,45960
357,336.2,350,10800.0,-4900.0,2021/1/9 12:47,2021/1/9,12:47:00,46020
358,323.6,350,11000.0,-4900.0,2021/1/9 12:48,2021/1/9,12:48:00,46080
359,337.7,350,11000.0,-4900.0,2021/1/9 12:49,2021/1/9,12:49:00,46140
360,336.2,350,11000.0,-4900.0,2021/1/9 12:50,2021/1/9,12:50:00,46200
361,339.1,350,11200.0,-4900.0,2021/1/9 12:52,2021/1/9,12:52:00,46320
362,339.1,350,11000.0,-5100.0,2021/1/9 12:52,2021/1/9,12:52:00,46320
363,341.9,350,11200.0,-5100.0,2021/1/9 12:53,2021/1/9,12:53:00,46380
364,341.9,350,11200.0,-5100.0,2021/1/9 12:54,2021/1/9,12:54:00,46440
365,350.3,350,11200.0,-5100.0,2021/1/9 12:55,2021/1/9,12:55:00,46500
366,350.3,350,11000.0,-5300.0,2021/1/9 12:55,2021/1/9,12:55:00,46500
367,329.2,350,10800.0,-4900.0,2021/1/9 12:56,2021/1/9,12:56:00,46560
368,340.5,350,11300.0,-4900.0,2021/1/9 12:57,2021/1/9,12:57:00,46620
369,351.7,350,11500.0,-4900.0,2021/1/9 12:58,2021/1/9,12:58:00,46680
370,21.3,350,11500.0,-4900.0,2021/1/9 13:00,2021/1/9,13:00:00,46800
371,38.1,350,11000.0,-5400.0,2021/1/9 13:00,2021/1/9,13:00:00,46800
372,26.9,350,10500.0,-5900.0,2021/1/9 13:01,2021/1/9,13:01:00,46860
373,36.7,350,11000.0,-5400.0,2021/1/9 13:02,2021/1/9,13:02:00,46920
374,5.8,350,10500.0,-5900.0,2021/1/9 13:03,2021/1/9,13:03:00,46980
375,327.8,350,10700.0,-5700.0,2021/1/9 13:04,2021/1/9,13:04:00,47040
376,329.2,350,10900.0,-5700.0,2021/1/9 13:05,2021/1/9,13:05:00,47100
377,330.6,350,11100.0,-5700.0,2021/1/9 13:06,2021/1/9,13:06:00,47160
378,10.0,350,10400.0,-4900.0,2021/1/9 13:13,2021/1/9,13:13:00,47580
379,14.2,350,10400.0,-4900.0,2021/1/9 13:13,2021/1/9,13:13:00,47580
380,14.2,350,9700.0,-4900.0,2021/1/9 13:14,2021/1/9,13:14:00,47640
381,357.3,350,9700.0,-4900.0,2021/1/9 13:16,2021/1/9,13:16:00,47760
382,354.5,350,10000.0,-4700.0,2021/1/9 13:17,2021/1/9,13:17:00,47820
383,346.1,350,10000.0,-4700.0,2021/1/9 13:18,2021/1/9,13:18:00,47880
384,336.2,350,10000.0,-4500.0,2021/1/9 13:19,2021/1/9,13:19:00,47940
385,350.3,350,10000.0,-4500.0,2021/1/9 13:19,2021/1/9,13:19:00,47940
386,343.3,350,10000.0,-4500.0,2021/1/9 13:20,2021/1/9,13:20:00,48000
387,0.2,350,10000.0,-4500.0,2021/1/9 13:21,2021/1/9,13:21:00,48060
388,7.2,350,10000.0,-4500.0,2021/1/9 13:22,2021/1/9,13:22:00,48120
389,11.4,350,9800.0,-4700.0,2021/1/9 13:24,2021/1/9,13:24:00,48240
390,5.8,350,10000.0,-4500.0,2021/1/9 13:25,2021/1/9,13:25:00,48300
391,11.4,350,9800.0,-4700.0,2021/1/9 13:26,2021/1/9,13:26:00,48360
392,7.2,350,9600.0,-4900.0,2021/1/9 13:27,2021/1/9,13:27:00,48420
393,7.2,350,9400.0,-5100.0,2021/1/9 13:27,2021/1/9,13:27:00,48420
394,353.1,350,9200.0,-5300.0,2021/1/9 13:28,2021/1/9,13:28:00,48480
395,340.5,350,9200.0,-5300.0,2021/1/9 13:29,2021/1/9,13:29:00,48540
396,337.7,350,9200.0,-5300.0,2021/1/9 13:30,2021/1/9,13:30:00,48600
397,340.5,350,9200.0,-5300.0,2021/1/9 13:31,2021/1/9,13:31:00,48660
398,337.7,350,9200.0,-5300.0,2021/1/9 13:33,2021/1/9,13:33:00,48780
399,339.1,350,9200.0,-5300.0,2021/1/9 13:33,2021/1/9,13:33:00,48780
400,333.4,350,9400.0,-5300.0,2021/1/9 13:34,2021/1/9,13:34:00,48840
401,316.6,350,9200.0,-5500.0,2021/1/9 13:35,2021/1/9,13:35:00,48900
402,333.4,350,9700.0,-5200.0,2021/1/9 13:36,2021/1/9,13:36:00,48960
403,323.6,350,9700.0,-5200.0,2021/1/9 13:36,2021/1/9,13:36:00,48960
404,332.0,350,9700.0,-5200.0,2021/1/9 13:37,2021/1/9,13:37:00,49020
405,333.4,350,9500.0,-5400.0,2021/1/9 13:38,2021/1/9,13:38:00,49080
406,327.8,350,9700.0,-5400.0,2021/1/9 13:39,2021/1/9,13:39:00,49140
407,333.4,350,10200.0,-5400.0,2021/1/9 13:41,2021/1/9,13:41:00,49260
408,339.1,350,10400.0,-5400.0,2021/1/9 13:42,2021/1/9,13:42:00,49320
409,332.0,350,10400.0,-5400.0,2021/1/9 13:42,2021/1/9,13:42:00,49320
410,334.8,350,10600.0,-5400.0,2021/1/9 13:43,2021/1/9,13:43:00,49380
411,348.9,350,10800.0,-5400.0,2021/1/9 13:44,2021/1/9,13:44:00,49440
412,351.7,350,10800.0,-5400.0,2021/1/9 13:45,2021/1/9,13:45:00,49500
413,350.3,350,10000.0,-4700.0,2021/1/9 13:45,2021/1/9,13:45:00,49500
414,344.7,350,9800.0,-4900.0,2021/1/9 13:46,2021/1/9,13:46:00,49560
415,334.8,350,9600.0,-5100.0,2021/1/9 13:47,2021/1/9,13:47:00,49620
416,340.5,350,9800.0,-5100.0,2021/1/9 13:49,2021/1/9,13:49:00,49740
417,339.1,350,9600.0,-5300.0,2021/1/9 13:50,2021/1/9,13:50:00,49800
418,334.8,350,9600.0,-5300.0,2021/1/9 13:51,2021/1/9,13:51:00,49860
419,327.8,350,9800.0,-5300.0,2021/1/9 13:51,2021/1/9,13:51:00,49860
420,320.8,350,10300.0,-5300.0,2021/1/9 13:52,2021/1/9,13:52:00,49920
421,316.6,350,10800.0,-5300.0,2021/1/9 13:53,2021/1/9,13:53:00,49980
422,327.8,350,11300.0,-5300.0,2021/1/9 13:54,2021/1/9,13:54:00,50040
423,325.0,350,11800.0,-5300.0,2021/1/9 13:54,2021/1/9,13:54:00,50040
424,327.8,350,12300.0,-5300.0,2021/1/9 13:55,2021/1/9,13:55:00,50100
425,351.7,350,12300.0,-5300.0,2021/1/9 13:57,2021/1/9,13:57:00,50220
426,17.0,350,10000.0,-4700.0,2021/1/9 13:58,2021/1/9,13:58:00,50280
427,348.9,350,9500.0,-5200.0,2021/1/9 13:59,2021/1/9,13:59:00,50340
428,358.8,350,9300.0,-5400.0,2021/1/9 14:00,2021/1/9,14:00:00,50400
429,346.1,350,10000.0,-4700.0,2021/1/9 14:00,2021/1/9,14:00:00,50400
430,350.3,350,9800.0,-4900.0,2021/1/9 14:01,2021/1/9,14:01:00,50460
431,347.5,350,10000.0,-4700.0,2021/1/9 14:02,2021/1/9,14:02:00,50520
432,337.7,350,9800.0,-4900.0,2021/1/9 14:03,2021/1/9,14:03:00,50580
433,334.8,350,10000.0,-4900.0,2021/1/9 14:03,2021/1/9,14:03:00,50580
434,332.0,350,10200.0,-4900.0,2021/1/9 14:05,2021/1/9,14:05:00,50700
435,343.3,350,10000.0,-5100.0,2021/1/9 14:06,2021/1/9,14:06:00,50760
436,339.1,350,10200.0,-5100.0,2021/1/9 14:08,2021/1/9,14:08:00,50880
437,333.4,350,10400.0,-5100.0,2021/1/9 14:08,2021/1/9,14:08:00,50880
438,339.1,350,10600.0,-5100.0,2021/1/9 14:09,2021/1/9,14:09:00,50940
439,337.7,350,10600.0,-5100.0,2021/1/9 14:10,2021/1/9,14:10:00,51000
440,339.1,350,10600.0,-5100.0,2021/1/9 14:11,2021/1/9,14:11:00,51060
441,336.2,350,10800.0,-5100.0,2021/1/9 14:12,2021/1/9,14:12:00,51120
442,322.2,350,10800.0,-5100.0,2021/1/9 14:14,2021/1/9,14:14:00,51240
443,332.0,350,10800.0,-5100.0,2021/1/9 14:14,2021/1/9,14:14:00,51240
444,332.0,350,10800.0,-5100.0,2021/1/9 14:15,2021/1/9,14:15:00,51300
445,337.7,350,10800.0,-5100.0,2021/1/9 14:16,2021/1/9,14:16:00,51360
446,340.5,350,10800.0,-5100.0,2021/1/9 14:17,2021/1/9,14:17:00,51420
447,336.2,350,10800.0,-5100.0,2021/1/9 14:17,2021/1/9,14:17:00,51420
448,322.2,350,10800.0,-5100.0,2021/1/9 14:18,2021/1/9,14:18:00,51480
449,327.8,350,11300.0,-5100.0,2021/1/9 14:19,2021/1/9,14:19:00,51540
450,323.6,350,10300.0,-5600.0,2021/1/9 14:20,2021/1/9,14:20:00,51600
451,320.8,350,9300.0,-6100.0,2021/1/9 14:22,2021/1/9,14:22:00,51720
452,312.3,350,9300.0,-6100.0,2021/1/9 14:22,2021/1/9,14:22:00,51720
453,298.3,350,9800.0,-6100.0,2021/1/9 14:23,2021/1/9,14:23:00,51780
454,289.8,350,10300.0,-6100.0,2021/1/9 14:24,2021/1/9,14:24:00,51840
455,268.7,350,10800.0,-6100.0,2021/1/9 14:25,2021/1/9,14:25:00,51900
456,261.7,350,11800.0,-6100.0,2021/1/9 14:26,2021/1/9,14:26:00,51960
457,289.8,30,12800.0,-6100.0,2021/1/9 14:26,2021/1/9,14:26:00,51960
458,277.2,30,13800.0,-6100.0,2021/1/9 14:27,2021/1/9,14:27:00,52020
459,80.3,30,14800.0,-6100.0,2021/1/9 14:28,2021/1/9,14:28:00,52080
460,265.9,0,14300.0,-6600.0,2021/1/9 14:30,2021/1/9,14:30:00,52200
461,298.3,0,14800.0,-6600.0,2021/1/9 14:31,2021/1/9,14:31:00,52260
462,188.6,0,15300.0,-6600.0,2021/1/9 14:32,2021/1/9,14:32:00,52320
463,358.8,0,14300.0,-7100.0,2021/1/9 14:32,2021/1/9,14:32:00,52320
464,344.7,0,10800.0,-5100.0,2021/1/9 14:35,2021/1/9,14:35:00,52500
465,18.4,0,10800.0,-5100.0,2021/1/9 14:35,2021/1/9,14:35:00,52500
466,10.0,0,10800.0,-5100.0,2021/1/9 14:36,2021/1/9,14:36:00,52560
467,11.4,0,10800.0,-5100.0,2021/1/9 14:38,2021/1/9,14:38:00,52680
468,354.5,0,10800.0,-5100.0,2021/1/9 14:39,2021/1/9,14:39:00,52740
469,8.6,0,10800.0,-5100.0,2021/1/9 14:40,2021/1/9,14:40:00,52800
470,12.8,0,10800.0,-5100.0,2021/1/9 14:40,2021/1/9,14:40:00,52800
471,14.2,350,10800.0,-5100.0,2021/1/9 14:41,2021/1/9,14:41:00,52860
472,4.4,350,11000.0,-4900.0,2021/1/9 14:42,2021/1/9,14:42:00,52920
473,340.5,350,11500.0,-4900.0,2021/1/9 17:35,2021/1/9,17:35:00,63300
474,358.8,350,11500.0,-4900.0,2021/1/9 17:35,2021/1/9,17:35:00,63300
475,354.5,350,10500.0,-5000.0,2021/1/9 17:36,2021/1/9,17:36:00,63360
476,5.8,350,10500.0,-5000.0,2021/1/9 17:37,2021/1/9,17:37:00,63420
477,8.6,350,10000.0,-5000.0,2021/1/9 17:38,2021/1/9,17:38:00,63480
478,355.9,350,9800.0,-5200.0,2021/1/9 17:38,2021/1/9,17:38:00,63480
479,358.8,350,9800.0,-5200.0,2021/1/9 17:39,2021/1/9,17:39:00,63540
480,354.5,350,10000.0,-5000.0,2021/1/9 17:40,2021/1/9,17:40:00,63600
481,340.5,350,10000.0,-5000.0,2021/1/9 17:41,2021/1/9,17:41:00,63660
482,329.2,350,10000.0,-4500.0,2021/1/9 17:43,2021/1/9,17:43:00,63780
483,327.8,350,10500.0,-4500.0,2021/1/9 17:43,2021/1/9,17:43:00,63780
484,326.4,350,10500.0,-4500.0,2021/1/9 17:44,2021/1/9,17:44:00,63840
485,313.8,350,10500.0,-4500.0,2021/1/9 17:45,2021/1/9,17:45:00,63900
486,326.4,350,11000.0,-4500.0,2021/1/9 17:46,2021/1/9,17:46:00,63960
487,319.4,350,11000.0,-4500.0,2021/1/9 17:47,2021/1/9,17:47:00,64020
488,330.6,350,11000.0,-4500.0,2021/1/9 17:47,2021/1/9,17:47:00,64020
489,327.8,350,11000.0,-4500.0,2021/1/9 17:48,2021/1/9,17:48:00,64080
490,327.8,350,11000.0,-4500.0,2021/1/9 17:49,2021/1/9,17:49:00,64140
491,325.0,350,11000.0,-4500.0,2021/1/9 17:51,2021/1/9,17:51:00,64260
492,336.2,350,11000.0,-4500.0,2021/1/9 17:52,2021/1/9,17:52:00,64320
493,337.7,350,11000.0,-4500.0,2021/1/9 17:53,2021/1/9,17:53:00,64380
494,333.4,350,11000.0,-4500.0,2021/1/9 17:53,2021/1/9,17:53:00,64380
495,336.2,350,11000.0,-4500.0,2021/1/9 17:54,2021/1/9,17:54:00,64440
496,337.7,350,11000.0,-4500.0,2021/1/9 17:55,2021/1/9,17:55:00,64500
497,339.1,350,11000.0,-4500.0,2021/1/9 17:56,2021/1/9,17:56:00,64560
498,336.2,350,11000.0,-4500.0,2021/1/9 17:56,2021/1/9,17:56:00,64560
499,327.8,350,11000.0,-4500.0,2021/1/9 17:57,2021/1/9,17:57:00,64620
500,339.1,350,11200.0,-4500.0,2021/1/9 17:59,2021/1/9,17:59:00,64740
501,354.5,350,11000.0,-4500.0,2021/1/9 18:00,2021/1/9,18:00:00,64800
502,348.9,350,10500.0,-4500.0,2021/1/9 18:01,2021/1/9,18:01:00,64860
503,21.3,350,10500.0,-4500.0,2021/1/9 18:01,2021/1/9,18:01:00,64860
504,19.8,350,10000.0,-5000.0,2021/1/9 18:02,2021/1/9,18:02:00,64920
505,22.7,350,10000.0,-5000.0,2021/1/9 18:03,2021/1/9,18:03:00,64980
506,14.2,340,9500.0,-5000.0,2021/1/9 18:04,2021/1/9,18:04:00,65040
507,5.8,340,9500.0,-5000.0,2021/1/9 18:05,2021/1/9,18:05:00,65100
508,0.2,340,9500.0,-5000.0,2021/1/9 18:06,2021/1/9,18:06:00,65160
509,348.9,340,9500.0,-5000.0,2021/1/9 18:07,2021/1/9,18:07:00,65220
510,340.5,340,9500.0,-5000.0,2021/1/9 18:08,2021/1/9,18:08:00,65280
511,330.6,340,10000.0,-5000.0,2021/1/9 18:09,2021/1/9,18:09:00,65340
512,326.4,340,10200.0,-5000.0,2021/1/9 18:10,2021/1/9,18:10:00,65400
513,325.0,340,10200.0,-5000.0,2021/1/9 18:10,2021/1/9,18:10:00,65400
514,316.6,340,10000.0,-5200.0,2021/1/9 18:11,2021/1/9,18:11:00,65460
515,315.2,340,10000.0,-5000.0,2021/1/9 18:12,2021/1/9,18:12:00,65520
516,316.6,340,10500.0,-5000.0,2021/1/9 18:13,2021/1/9,18:13:00,65580
517,312.3,340,10500.0,-5000.0,2021/1/9 18:14,2021/1/9,18:14:00,65640
518,309.5,340,10500.0,-5000.0,2021/1/9 18:16,2021/1/9,18:16:00,65760
519,312.3,340,10500.0,-5000.0,2021/1/9 18:16,2021/1/9,18:16:00,65760
520,309.5,340,10500.0,-5000.0,2021/1/9 18:17,2021/1/9,18:17:00,65820
521,308.1,340,12000.0,-5000.0,2021/1/9 18:18,2021/1/9,18:18:00,65880
522,310.9,340,12000.0,-5000.0,2021/1/9 18:19,2021/1/9,18:19:00,65940
523,309.5,340,12000.0,-5000.0,2021/1/9 18:20,2021/1/9,18:20:00,66000
524,320.8,340,12000.0,-5000.0,2021/1/9 18:20,2021/1/9,18:20:00,66000
525,322.2,340,12000.0,-5000.0,2021/1/9 18:21,2021/1/9,18:21:00,66060
526,332.0,340,12000.0,-5000.0,2021/1/9 18:22,2021/1/9,18:22:00,66120
527,334.8,340,12000.0,-5000.0,2021/1/9 18:24,2021/1/9,18:24:00,66240
528,351.7,340,12000.0,-5000.0,2021/1/9 18:25,2021/1/9,18:25:00,66300
529,351.7,340,12000.0,-5000.0,2021/1/9 18:25,2021/1/9,18:25:00,66300
530,353.1,340,12000.0,-5000.0,2021/1/9 18:26,2021/1/9,18:26:00,66360
531,353.1,340,12000.0,-5000.0,2021/1/9 18:27,2021/1/9,18:27:00,66420
532,353.1,340,12000.0,-5000.0,2021/1/9 18:28,2021/1/9,18:28:00,66480
533,8.6,350,11600.0,-5000.0,2021/1/9 18:30,2021/1/9,18:30:00,66600
534,12.8,350,11100.0,-5000.0,2021/1/9 18:32,2021/1/9,18:32:00,66720
535,15.6,350,11100.0,-5000.0,2021/1/9 18:33,2021/1/9,18:33:00,66780
536,19.8,350,11100.0,-5000.0,2021/1/9 18:34,2021/1/9,18:34:00,66840
537,14.2,350,10600.0,-5500.0,2021/1/9 18:34,2021/1/9,18:34:00,66840
538,18.4,350,10400.0,-5700.0,2021/1/9 18:35,2021/1/9,18:35:00,66900
539,346.1,350,10400.0,-5700.0,2021/1/9 18:36,2021/1/9,18:36:00,66960
540,353.1,350,10600.0,-5700.0,2021/1/9 18:37,2021/1/9,18:37:00,67020
541,337.7,350,10000.0,-5000.0,2021/1/9 18:37,2021/1/9,18:37:00,67020
542,333.4,350,10200.0,-5000.0,2021/1/9 18:38,2021/1/9,18:38:00,67080
543,326.4,350,10400.0,-5000.0,2021/1/9 18:40,2021/1/9,18:40:00,67200
544,327.8,350,10900.0,-5000.0,2021/1/9 18:41,2021/1/9,18:41:00,67260
545,329.2,350,10900.0,-5000.0,2021/1/9 18:43,2021/1/9,18:43:00,67380
546,332.0,350,10900.0,-5000.0,2021/1/9 18:43,2021/1/9,18:43:00,67380
547,334.8,350,10900.0,-5000.0,2021/1/9 18:44,2021/1/9,18:44:00,67440
548,330.6,350,10900.0,-5000.0,2021/1/9 18:45,2021/1/9,18:45:00,67500
549,332.0,350,10900.0,-5000.0,2021/1/9 18:46,2021/1/9,18:46:00,67560
550,329.2,350,10900.0,-5000.0,2021/1/9 18:46,2021/1/9,18:46:00,67560
551,322.2,350,10900.0,-5000.0,2021/1/9 18:48,2021/1/9,18:48:00,67680
552,320.8,350,10900.0,-5000.0,2021/1/9 18:49,2021/1/9,18:49:00,67740
553,313.8,350,10900.0,-5000.0,2021/1/9 18:50,2021/1/9,18:50:00,67800
554,308.1,350,10900.0,-5000.0,2021/1/9 18:51,2021/1/9,18:51:00,67860
555,315.2,350,11000.0,-5000.0,2021/1/9 18:51,2021/1/9,18:51:00,67860
556,318.0,350,11000.0,-5000.0,2021/1/9 18:52,2021/1/9,18:52:00,67920
557,316.6,350,11000.0,-5000.0,2021/1/9 18:53,2021/1/9,18:53:00,67980
558,318.0,350,11000.0,-5000.0,2021/1/9 18:54,2021/1/9,18:54:00,68040
559,320.8,350,11000.0,-5000.0,2021/1/9 18:55,2021/1/9,18:55:00,68100
560,308.1,350,11000.0,-5000.0,2021/1/9 18:57,2021/1/9,18:57:00,68220
561,303.9,350,11300.0,-5000.0,2021/1/9 18:57,2021/1/9,18:57:00,68220
562,302.5,350,12000.0,-5000.0,2021/1/9 18:58,2021/1/9,18:58:00,68280
563,301.1,350,12000.0,-5000.0,2021/1/9 18:59,2021/1/9,18:59:00,68340
564,303.9,350,12000.0,-5000.0,2021/1/9 19:00,2021/1/9,19:00:00,68400
565,333.4,350,12000.0,-5000.0,2021/1/9 19:01,2021/1/9,19:01:00,68460
566,343.3,350,11750.0,-5000.0,2021/1/9 19:01,2021/1/9,19:01:00,68460
567,357.3,350,11750.0,-5000.0,2021/1/9 19:02,2021/1/9,19:02:00,68520
568,1.6,350,11750.0,-5000.0,2021/1/9 19:03,2021/1/9,19:03:00,68580
569,354.5,350,11300.0,-5000.0,2021/1/9 19:05,2021/1/9,19:05:00,68700
570,343.3,350,11300.0,-5000.0,2021/1/9 19:06,2021/1/9,19:06:00,68760
571,339.1,350,11300.0,-5000.0,2021/1/9 19:06,2021/1/9,19:06:00,68760
572,320.8,350,11300.0,-5000.0,2021/1/9 19:07,2021/1/9,19:07:00,68820
573,332.0,350,11300.0,-5000.0,2021/1/9 19:08,2021/1/9,19:08:00,68880
574,325.0,350,11300.0,-5000.0,2021/1/9 19:09,2021/1/9,19:09:00,68940
575,327.8,350,11300.0,-5000.0,2021/1/9 19:09,2021/1/9,19:09:00,68940
576,318.0,350,11300.0,-5000.0,2021/1/9 19:10,2021/1/9,19:10:00,69000
577,326.4,350,11300.0,-5000.0,2021/1/9 19:11,2021/1/9,19:11:00,69060
578,337.7,350,11300.0,-5000.0,2021/1/9 19:13,2021/1/9,19:13:00,69180
579,344.7,350,11300.0,-5000.0,2021/1/9 19:14,2021/1/9,19:14:00,69240
580,343.3,350,11300.0,-5000.0,2021/1/9 19:15,2021/1/9,19:15:00,69300
581,0.2,350,11300.0,-5000.0,2021/1/9 19:15,2021/1/9,19:15:00,69300
582,358.8,350,11300.0,-5000.0,2021/1/9 19:16,2021/1/9,19:16:00,69360
583,4.4,350,11300.0,-5000.0,2021/1/9 19:17,2021/1/9,19:17:00,69420
584,354.5,350,11300.0,-5000.0,2021/1/9 19:18,2021/1/9,19:18:00,69480
585,347.5,350,11300.0,-4500.0,2021/1/9 19:18,2021/1/9,19:18:00,69480
586,341.9,350,11300.0,-4500.0,2021/1/9 19:19,2021/1/9,19:19:00,69540
587,340.5,350,11300.0,-4500.0,2021/1/9 19:21,2021/1/9,19:21:00,69660
588,348.9,350,11300.0,-4500.0,2021/1/9 19:22,2021/1/9,19:22:00,69720
589,354.5,350,11300.0,-4500.0,2021/1/9 19:23,2021/1/9,19:23:00,69780
590,348.9,350,11300.0,-4500.0,2021/1/9 19:24,2021/1/9,19:24:00,69840
591,351.7,350,11300.0,-4500.0,2021/1/9 19:24,2021/1/9,19:24:00,69840
592,354.5,350,11300.0,-4500.0,2021/1/9 19:25,2021/1/9,19:25:00,69900
593,351.7,350,11300.0,-4500.0,2021/1/9 19:26,2021/1/9,19:26:00,69960
594,353.1,350,11300.0,-5500.0,2021/1/9 19:27,2021/1/9,19:27:00,70020
595,351.7,350,11300.0,-5500.0,2021/1/9 19:27,2021/1/9,19:27:00,70020
596,347.5,350,11300.0,-5500.0,2021/1/9 19:29,2021/1/9,19:29:00,70140
597,330.6,350,11300.0,-4500.0,2021/1/9 19:30,2021/1/9,19:30:00,70200
598,322.2,350,11300.0,-4500.0,2021/1/9 19:31,2021/1/9,19:31:00,70260
599,332.0,350,11300.0,-4500.0,2021/1/9 19:32,2021/1/9,19:32:00,70320
600,312.3,350,11000.0,-4500.0,2021/1/9 19:32,2021/1/9,19:32:00,70320
601,312.3,350,11000.0,-4500.0,2021/1/9 19:33,2021/1/9,19:33:00,70380
602,310.9,350,11000.0,-4500.0,2021/1/9 19:34,2021/1/9,19:34:00,70440
603,316.6,350,11000.0,-4500.0,2021/1/9 19:35,2021/1/9,19:35:00,70500
604,325.0,350,11000.0,-4500.0,2021/1/9 19:36,2021/1/9,19:36:00,70560
605,320.8,350,11000.0,-4500.0,2021/1/9 19:38,2021/1/9,19:38:00,70680
