,0
128,-12.972879059980574
129,-12.846623281288087
130,-12.74320150966982
131,-12.628155362139895
132,-12.509397912930753
133,-12.389595231320436
134,-12.282883426636149
135,-12.177256260679808
136,-12.057980694089729
137,-11.938350739445793
138,-11.839063230400745
139,-11.739843914219835
140,-11.628240571349764
141,-11.520987546475785
142,-11.411524275677122
143,-11.300374221625011
144,-11.203874155419268
145,-11.09280639673367
146,-10.98314602860776
147,-10.896448401444792
148,-10.790368782078348
149,-10.68555883803212
150,-10.590445219868814
151,-10.486227493771558
152,-10.390470655642497
153,-10.300870495530974
154,-10.200314442825457
155,-10.114597284425574
156,-10.016084717193547
157,-9.917805550341237
158,-9.82430948293332
159,-9.7289290329347
160,-9.634127520453564
161,-9.538962555392494
162,-9.449836821853136
163,-9.366556869050688
164,-9.27386415214031
165,-9.183053247109832
166,-9.108856835475828
167,-9.0351371593371
168,-8.959495781343715
169,-8.878427732227712
170,-8.801388375025716
171,-8.720333532058797
172,-8.648346764775741
173,-8.563059032473616
174,-8.489986207965293
175,-8.406494704136435
176,-8.337089214245559
177,-8.261497428375458
178,-8.180792923850847
179,-8.116685852351544
180,-8.047073012556506
181,-7.975171673825843
182,-7.898505202300953
183,-7.8309493714297576
184,-7.763754158334002
185,-7.68905860587248
186,-7.631455521117541
187,-7.580621328721955
188,-7.518040502880277
189,-7.449878673359251
190,-7.387918880119477
191,-7.324666870716005
192,-7.25825841818727
193,-7.199697228510341
194,-7.1310042866505405
195,-7.066682855976099
196,-7.004635711777043
197,-6.940704937250022
198,-6.872994722997704
199,-6.814059444922006
200,-6.74800924046923
201,-6.6836330696527595
202,-6.631131516739587
203,-6.573928511172326
204,-6.533597827642065
205,-6.487870433988963
206,-6.439962599715986
207,-6.378064106381902
208,-6.317254048757672
209,-6.264324752265157
210,-6.227382574393097
211,-6.173047099938993
212,-6.119827231696169
213,-6.060231810209916
214,-6.011481390976724
215,-5.967350551823962
216,-5.924552777393062
217,-5.87655374304349
218,-5.8238085224628895
219,-5.767867276254701
220,-5.712196654615465
221,-5.659299522882268
222,-5.6091037007468625
223,-5.566998830427956
224,-5.514225945903996
225,-5.474233971116356
226,-5.431411874231459
227,-5.384499369795974
228,-5.342025564267378
229,-5.293816937096708
230,-5.250797011224487
231,-5.205864425591351
232,-5.166959675510355
233,-5.1259976543484145
234,-5.085776874079855
235,-5.0389512350118935
236,-4.9927202792805465
237,-4.945647430847782
238,-4.903003614394643
239,-4.857637337949317
240,-4.81159928793114
241,-4.782537761314147
242,-4.751007007655168
243,-4.718669130597935
244,-4.676262573417295
245,-4.63703507964721
246,-4.595379351714571
247,-4.5505396545072285
248,-4.506545846092877
249,-4.471989063856091
250,-4.431567682896367
251,-4.392963872097146
252,-4.352332760312866
253,-4.312001957170184
254,-4.280129260693535
255,-4.24225349507462
256,-4.201818556248096
257,-4.161423718215042
258,-4.144479448961902
259,-4.115073196624492
260,-4.0818502948551485
261,-4.043827534795694
262,-4.005311717298991
263,-3.967180389527891
264,-3.9407470900911643
265,-3.9051111674754653
266,-3.8803085967833617
267,-3.84267170470979
268,-3.8217390240369093
269,-3.789889321919286
270,-3.7661707178157124
271,-3.73215518037268
272,-3.696964573348853
273,-3.661843093125996
274,-3.62748994296708
275,-3.59230609105375
276,-3.5639145335605114
277,-3.5302778040633855
278,-3.5078261899784704
279,-3.47976060331978
280,-3.456084321810702
281,-3.4268589040524766
282,-3.3934599886544894
283,-3.3635188324882686
284,-3.34068300946793
285,-3.3235505569892907
286,-3.2942094614928825
287,-3.271755095688772
288,-3.248047414711009
289,-3.236803652794521
290,-3.219790526529718
291,-3.1893346995138874
292,-3.159793983594024
293,-3.1292849677662633
294,-3.1034256155042703
295,-3.0823394756390665
296,-3.061586801418453
297,-3.0340602906148644
298,-3.0127101840469015
299,-2.9968503078104467
300,-2.9722088567210743
301,-2.9448913749049486
302,-2.9305655656513783
303,-2.904048515189617
304,-2.877709039106186
305,-2.851252804081297
306,-2.833295594024424
307,-2.809671500491052
308,-2.783797294302233
309,-2.765999500284153
310,-2.749857715111963
311,-2.7327247803825405
312,-2.7154165530410452
313,-2.6902846770386866
314,-2.6736616434419025
315,-2.649355663259944
316,-2.6241131490029934
317,-2.599046133331203
318,-2.580627803350888
319,-2.558498001587549
320,-2.5405232200081485
321,-2.5220260381785793
322,-2.505303545944726
323,-2.489014253149688
324,-2.481823944965391
325,-2.459050369255292
326,-2.44881861964634
327,-2.438944187834078
328,-2.4303882600738764
329,-2.414677398866117
330,-2.391867902946043
331,-2.371675828790006
332,-2.3541622391847863
333,-2.34219411790741
334,-2.336567165847517
335,-2.3266872065367026
336,-2.3175745296356793
337,-2.29552834234986
338,-2.2738100578938987
339,-2.26176118828764
340,-2.240355116254152
341,-2.2225267936008763
342,-2.2017442821477573
343,-2.180957737454515
344,-2.1602326121092803
345,-2.1423357680328916
346,-2.131927592935913
347,-2.1159167595394677
348,-2.098740974910056
349,-2.0870315449278727
350,-2.078897383860116
351,-2.060288138104135
352,-2.042576570206008
353,-2.0254877999304837
354,-2.020021062808474
355,-2.0011187040065983
356,-1.9879152882247182
357,-1.9707944387099126
358,-1.9515189825358141
359,-1.93506968655037
360,-1.9243075008446195
361,-1.9098179500388142
362,-1.9098944743801587
363,-1.9029838582785272
364,-1.9013224836929619
365,-1.9005567991671621
366,-1.8901645414867938
367,-1.8816547209984842
368,-1.8691863122966244
369,-1.8522240949650801
370,-1.8417534203590615
371,-1.8282633032947206
372,-1.8182973932905448
373,-1.8035870276232386
374,-1.787367314647055
375,-1.7737690130284698
376,-1.7601610664074223
377,-1.7508759230058486
378,-1.7366195159389874
379,-1.72316900446917
380,-1.7146807042253143
381,-1.6987781274795402
382,-1.6968225398165537
383,-1.6862681067501601
384,-1.682321551627178
385,-1.6674678864258705
386,-1.6660674073617083
387,-1.6520564937780147
388,-1.6417350832795115
389,-1.6355707217025492
390,-1.6327909871151973
391,-1.6230658925153274
392,-1.6150846190549217
393,-1.6007051185466123
394,-1.58553485981776
395,-1.578261808192563
396,-1.5750928868409249
397,-1.5652869633549635
398,-1.5555425360262265
399,-1.5568829068419698
400,-1.548774840477517
401,-1.5391492114173
402,-1.525608804326977
403,-1.526953660500384
404,-1.5118625705975701
405,-1.5097560397065612
406,-1.4971629967257585
407,-1.4946007538959398
408,-1.4807681304315639
409,-1.474806146287757
410,-1.463306316529859
411,-1.4532707468349224
412,-1.44390188349017
413,-1.431012100847717
414,-1.4202166792528605
415,-1.408810988572894
416,-1.3963573921100576
417,-1.3850596574423666
418,-1.3728696013588746
419,-1.367312873720152
420,-1.354174380938749
421,-1.3522809462281207
422,-1.34425194016509
423,-1.3317528538476513
424,-1.3194920552796912
425,-1.307583651642227
426,-1.3004060057188516
427,-1.2984843151688148
428,-1.2898039311766671
429,-1.2860373016779647
430,-1.2736919287898107
431,-1.261343653103579
432,-1.2503593295588835
433,-1.2397556219824712
434,-1.2312758021107004
435,-1.2289386078631284
436,-1.2178859754547733
437,-1.221193926275912
438,-1.2243741666391674
439,-1.2203163661173158
440,-1.2084791536043937
441,-1.1972897538315384
442,-1.1979996267601691
443,-1.191559626074613
444,-1.180724048726228
445,-1.1778890441704981
446,-1.1667552475414982
447,-1.1579082926366437
448,-1.1543214399989086
449,-1.1590336778263426
450,-1.147663209211228
451,-1.1374077750463714
452,-1.141853829260244
453,-1.136406278043886
454,-1.1410357027725777
455,-1.1314906691644115
456,-1.1259464250435547
457,-1.1257531703428543
458,-1.1236854801986915
459,-1.1200897280911108
460,-1.1167548024172325
461,-1.1081885247814551
462,-1.0984492005006985
463,-1.0903568606779908
464,-1.0884247005481882
465,-1.0786505746000867
466,-1.0732749190323154
467,-1.071827641848075
468,-1.0782351206053156
469,-1.0684627067738663
470,-1.0678575272961148
471,-1.060505909674679
472,-1.053061259788541
473,-1.0537647403810273
474,-1.056256755493704
475,-1.0474582207937595
476,-1.0422151058312263
477,-1.033226591192201
478,-1.026212283822676
479,-1.019676006581858
480,-1.0249163291531203
481,-1.0247507559189846
482,-1.022900107526087
483,-1.0180728976885933
484,-1.0087898898487526
485,-1.0005021568847572
486,-1.0064980204305203
487,-0.9972352969180788
488,-1.0025436887037744
489,-0.9933294812593211
490,-0.9910570523732206
491,-0.9834455580359637
492,-0.991052251933254
493,-0.9834111631219322
494,-0.9870664301961976
495,-0.9906105209160814
496,-0.9853919946466418
497,-0.9789737274943566
498,-0.9841263105214662
499,-0.9788748726865184
500,-0.9735674674381883
501,-0.9708221916963042
502,-0.9654340185857371
503,-0.9642073079706597
504,-0.9685215661123976
505,-0.9610144497883298
506,-0.954157821229649
507,-0.9520111621371358
508,-0.9521320267908956
509,-0.9439658760131548
510,-0.9397019153920086
511,-0.9458537054257031
512,-0.9399971677720498
513,-0.9327503227360693
514,-0.9305221113495042
515,-0.9367026200889141
516,-0.9351583195539764
517,-0.9335196506739056
518,-0.9404829450817742
519,-0.9475004163721829
520,-0.948499507806287
521,-0.9443786352009951
522,-0.9514245065336904
523,-0.9549663603686609
524,-0.9484021385589644
525,-0.9501583345376979
526,-0.9416942714562354
527,-0.9450407674138676
528,-0.9378152343592584
529,-0.9343560230801702
530,-0.9296223309013554
531,-0.9323791802284662
532,-0.9275788664519375
533,-0.9221612772907883
534,-0.9248369955602901
535,-0.9225953095978926
536,-0.927110078458732
537,-0.9350943306874744
538,-0.9285418803488007
539,-0.926950877096111
540,-0.9324394261041443
541,-0.9269928357104676
542,-0.9196561086697281
543,-0.9132379991337153
544,-0.907842150639489
545,-0.9029085871678313
546,-0.899968946763595
547,-0.901123515315486
548,-0.9079640236762123
549,-0.90060073708045
550,-0.8998093995321922
551,-0.8935760816801587
552,-0.8865387865154991
553,-0.8864388345895245
554,-0.8794973935447871
555,-0.8878415987415832
556,-0.8911225432342689
557,-0.8846094348865524
558,-0.8864068937370336
559,-0.8916904926977812
560,-0.8888454026533208
561,-0.8817372497440038
562,-0.8763271382348423
563,-0.873715998105286
564,-0.8690489337253886
565,-0.8663011860107461
566,-0.8626997891597917
567,-0.8563512974411362
568,-0.8508353959277999
569,-0.8470459491791312
570,-0.84204104870607
571,-0.8349444869936836
572,-0.8375270242595975
573,-0.8353293467185262
574,-0.8336003402209576
575,-0.828987781859931
576,-0.8276062452115797
577,-0.8251874783171192
578,-0.8213281712797943
579,-0.8311574820291764
580,-0.8306767375698232
581,-0.8261601191865319
582,-0.826039093323484
583,-0.823034383929682
584,-0.8186669550484728
585,-0.8237985136439032
586,-0.8215687508984842
587,-0.8178680720176017
588,-0.8233557575982154
589,-0.8274582606445953
590,-0.8256175897444623
591,-0.8273793365133738
592,-0.8239565357371939
593,-0.818383719532992
594,-0.8123299320050281
595,-0.819444265460835
596,-0.8214501568094229
597,-0.8294634178589436
598,-0.822365088423719
599,-0.8233420648197559
600,-0.8236518179204048
601,-0.8180452766237024
602,-0.8208848435028002
603,-0.8232309292321073
604,-0.817358609389236
605,-0.8202704493337459
606,-0.8209568708689262
607,-0.8249920745460471
608,-0.8179440643179955
609,-0.8234482093224686
610,-0.8279812568507962
611,-0.8259344430333114
612,-0.8300200261011207
613,-0.8314934144172534
614,-0.8315424033119705
615,-0.8398287277759935
616,-0.8361492670811029
617,-0.8314824354972054
618,-0.8261550446019907
619,-0.826515766858336
620,-0.8249217472647264
621,-0.8314481797919893
622,-0.8256542918333556
623,-0.8289192900469922
624,-0.829017455722491
625,-0.8327308521725034
626,-0.8308241132160886
627,-0.8349960073722207
628,-0.8301384412826041
629,-0.8243770782945247
630,-0.8315237162086935
631,-0.8408319079594698
632,-0.8372041169269923
633,-0.8386215664254492
634,-0.8447313659959459
635,-0.8428129796117442
636,-0.8389502461373337
637,-0.8455332741122397
638,-0.8480804024631673
639,-0.8573146030705703
640,-0.8527613165539826
641,-0.8550890972614371
642,-0.8543301666452571
643,-0.8490058295298534
644,-0.8580353667140305
645,-0.8545372187455087
646,-0.8499683220026882
647,-0.8434736346210269
648,-0.8393272773069755
649,-0.8354087607288965
650,-0.8353007933599086
651,-0.829387211921645
652,-0.8275848732566764
653,-0.8308935274880868
654,-0.8383386942976264
655,-0.8362644664084803
656,-0.8427142054761767
657,-0.8421169208433952
658,-0.8370603169177249
659,-0.8420103352004251
660,-0.8363321931428775
661,-0.8342579610794246
662,-0.8306722339038597
663,-0.8263034736798673
664,-0.8208464746028697
665,-0.8153079950024178
666,-0.8241897606879532
667,-0.824615796703631
668,-0.8216033954625672
669,-0.8205723686137295
670,-0.813929157395487
671,-0.8096360174920669
672,-0.8176418258398714
673,-0.8129508107203787
674,-0.8066373738316758
675,-0.8034617293794413
676,-0.7969808623760486
677,-0.7908628607334502
678,-0.7866640653175607
679,-0.7826861934915772
680,-0.7852533463009718
681,-0.7908873622500345
682,-0.7844585662719614
683,-0.7785312104843698
684,-0.7734997147530065
685,-0.7726114064159164
686,-0.7755149595796973
687,-0.7719700711068911
688,-0.7685284985337884
689,-0.7664416072502503
690,-0.7754471706341
691,-0.7835545948671392
692,-0.7863997292892504
693,-0.7966262017961683
694,-0.8037000303782229
695,-0.8144482775987103
696,-0.8102739113151307
697,-0.8084550540546556
698,-0.8118998880391163
699,-0.8080047752342209
700,-0.8166381277846719
701,-0.8115441449773134
702,-0.8088352943978805
703,-0.8080472039826941
704,-0.8009258905628585
705,-0.7940449547248192
706,-0.7899264845206522
707,-0.7885443270927577
708,-0.7998261806200491
709,-0.793656279843121
710,-0.8010269573920117
711,-0.7956544029395871
712,-0.7984271079439496
713,-0.7968922179875911
714,-0.7903401522529129
715,-0.787563718273682
716,-0.7828804578420072
717,-0.7772641741608414
718,-0.7800454603429956
719,-0.7778943691651365
720,-0.7860692722180843
721,-0.7801633150799688
722,-0.7764919615316216
723,-0.7737060196519768
724,-0.7761034783112601
725,-0.7714985357133136
726,-0.7665782966152302
727,-0.7734696341931
728,-0.7669375684854332
729,-0.7699988902955947
730,-0.768824329829581
731,-0.7652833473752563
732,-0.7591585413380723
733,-0.7650091214554101
734,-0.7706109938056309
735,-0.7664733116517549
736,-0.7703318191311999
737,-0.7635544245239428
738,-0.7712200187566458
739,-0.7733764525361916
740,-0.7736267201727549
741,-0.776926364698488
742,-0.7841746018446379
743,-0.7817319745735227
744,-0.7750778744674213
745,-0.768726156168364
746,-0.7731574032002037
747,-0.7710695755090435
748,-0.7649002164863329
749,-0.7644593814205357
750,-0.7583240415920943
751,-0.7605281118708737
752,-0.755497900284791
753,-0.7585148075375697
754,-0.7547772908935027
755,-0.7571543474543063
756,-0.7638972050534149
757,-0.7676167236204173
758,-0.7737768741585583
759,-0.77669842757262
760,-0.7699478465769372
761,-0.7663613821397294
762,-0.774413998278257
763,-0.7780165880617186
764,-0.7717048472017419
765,-0.7657348646976551
766,-0.7631501513018416
767,-0.7566702203283547
768,-0.761869508637933
769,-0.7675609311239334
770,-0.7741205586215406
771,-0.7787499170089427
772,-0.7767967674360419
773,-0.7711837653071657
774,-0.7652921842797067
775,-0.7601655552386767
776,-0.757915548744909
777,-0.7538948234640971
778,-0.7488980936015919
779,-0.7449632223395829
780,-0.7491310590591969
781,-0.7536148064765185
782,-0.750093130722553
783,-0.7446757118837909
784,-0.7389856345582725
785,-0.7350466956222793
786,-0.7421468630115762
787,-0.7379571788150671
788,-0.7474615198838945
789,-0.7492398222030373
790,-0.7478132354811963
791,-0.7456053406473621
792,-0.7435448380384247
793,-0.7413287619750122
794,-0.752610195152803
795,-0.7502564415405089
796,-0.7471129140191507
797,-0.747077887195856
798,-0.7516254542875961
799,-0.7626377155330488
800,-0.7605598679681053
801,-0.7671658106983754
802,-0.7607199849863682
803,-0.7635593151942789
804,-0.7581473581830689
805,-0.7643938848687698
806,-0.7581365559076476
807,-0.7679508490024003
808,-0.7653791463214765
809,-0.7591061130667718
810,-0.7542438151049977
811,-0.7480567086290881
812,-0.7418024849500454
813,-0.7357987288020499
814,-0.7298837857476951
815,-0.7289662296180586
816,-0.7232315840794917
817,-0.7185084172242989
818,-0.713273426319351
819,-0.7142632040986139
820,-0.7162461363425152
821,-0.7258377207589629
822,-0.7334796735508049
823,-0.733925602835871
824,-0.7424422047277821
825,-0.7457286513522517
826,-0.7540200076307061
827,-0.7518672188344508
828,-0.7466488483468302
829,-0.7433857438826262
830,-0.742477495834709
831,-0.7414585085620866
832,-0.7359736175016754
833,-0.745186449316875
834,-0.7470745836275273
835,-0.747461714125395
836,-0.7423861354194488
837,-0.7362277829912418
838,-0.7345463659349629
839,-0.7311030734693799
840,-0.730256497479626
841,-0.7242938571120782
842,-0.7239456016539922
843,-0.7322336732899808
844,-0.7264064130913296
845,-0.723449711824932
846,-0.7234977402421462
847,-0.7273312288317629
848,-0.7288728660734642
849,-0.7317676146700113
850,-0.7264476836000817
851,-0.7246449443696502
852,-0.7215366410199967
853,-0.7153181177461492
854,-0.7114182738199631
855,-0.7099864774257837
856,-0.7101436567182102
857,-0.7040443984716737
858,-0.707094119615714
859,-0.7018979229737257
860,-0.7044657743998124
861,-0.7052044621391969
862,-0.7126370993726555
863,-0.7079340740675283
864,-0.7061722245894202
865,-0.7044860139642737
866,-0.7011518938800821
867,-0.7014962990661352
868,-0.7010205223048139
869,-0.6966410925757333
870,-0.6915763950061597
871,-0.6954775567028875
872,-0.6983677837495625
873,-0.7011789221449893
874,-0.6958930900628669
875,-0.6955801778156836
876,-0.6896987584144615
877,-0.6860790447812414
878,-0.6941038816724399
879,-0.6981867814862943
880,-0.6923051892857888
881,-0.6873856446740525
882,-0.6964989837787198
883,-0.7028781298516604
884,-0.7015365085219712
885,-0.6968955702056693
886,-0.6930023647259694
887,-0.6910637097923749
888,-0.6943164206299286
889,-0.6890546372047179
890,-0.6839826738006001
891,-0.6793202312812513
892,-0.6828752837556736
893,-0.6935573935542455
894,-0.6913671544597593
895,-0.6954727105003774
896,-0.6901001846920597
897,-0.6852070299207383
898,-0.6792709829317758
899,-0.6772294571202457
900,-0.6731608097661776
901,-0.669287403874649
902,-0.6712373939416642
903,-0.671456824076236
904,-0.6740636052963895
905,-0.6687189956622065
906,-0.6754813871223753
907,-0.6725957699538939
908,-0.6670559022591558
909,-0.6657945653773855
910,-0.661219294305849
911,-0.6702946955153442
912,-0.6649297598563348
913,-0.6671260295762177
914,-0.6613810340585585
915,-0.6630599143776746
916,-0.6635799096847461
917,-0.6748955454715629
918,-0.6800027874418849
919,-0.6825234974237046
920,-0.6827898943009824
921,-0.6790659476139017
922,-0.6791288384824198
923,-0.6882663570125852
924,-0.6862116540619528
925,-0.6901758879319337
926,-0.6937680695340922
927,-0.6892853721449305
928,-0.686898739356699
929,-0.6813700952660643
930,-0.6845693824372004
931,-0.6819589737774308
932,-0.6790167979953419
933,-0.6840796077080766
934,-0.6880995861296738
935,-0.6856061564299925
936,-0.6854081446508609
937,-0.6835521758245021
938,-0.6931732119702383
939,-0.6870950572732907
940,-0.6816564094195943
941,-0.6880157690927331
942,-0.6865684768343772
943,-0.6947987194897327
944,-0.6888910533975957
945,-0.6836253670420946
946,-0.6836716779658505
947,-0.6804096738784953
948,-0.686704557700033
949,-0.6957832892605572
950,-0.6903798460987158
951,-0.6889620270640153
952,-0.6923586915911215
953,-0.686789551504992
954,-0.681436436348883
955,-0.6829653265286668
956,-0.6863485137792122
957,-0.6860434700394505
958,-0.6934537648317494
959,-0.6966806323494975
960,-0.6906590197242589
961,-0.6987515495328607
962,-0.7021924677364366
963,-0.6965312323916119
964,-0.690424364932958
965,-0.6910926243957279
966,-0.6893019732098266
967,-0.6859318040897447
968,-0.6817930722497366
969,-0.6758423195906704
970,-0.6834721452585318
971,-0.6857679028133784
972,-0.6866963745696301
973,-0.6942126571435012
974,-0.6881564532354755
975,-0.68251855071116
976,-0.6815148622049718
977,-0.6832846282483075
978,-0.6781525342883772
979,-0.6722923368618805
980,-0.6739712442405816
981,-0.6704639409432972
982,-0.6776722679352953
983,-0.6827867800822486
984,-0.6796143794211823
985,-0.6737528488085363
986,-0.6703213219532951
987,-0.6691056999061552
988,-0.6661796110011619
989,-0.6743585663602316
990,-0.6767184976011118
991,-0.6717324265391181
992,-0.6803192400351543
993,-0.6807453175621767
994,-0.675933509126406
995,-0.6722630389444433
996,-0.6700819448868851
997,-0.6643339131067213
998,-0.6605610865054251
999,-0.6684259742917091
