,0
375,-234.8950425233624
376,-236.02082560066526
377,-233.6768772112009
378,-232.68259150366637
379,-231.69733306817113
380,-230.71005306603143
381,-229.71832650295204
382,-228.77262284049303
383,-228.95091104660332
384,-228.03034312803038
385,-227.05548685552506
386,-226.14406445390225
387,-226.4308558196427
388,-224.1880407640666
389,-223.28223670756046
390,-223.6770004809739
391,-222.75404355340234
392,-223.10133100079327
393,-222.22116405845117
394,-223.80506750958568
395,-221.59289608401355
396,-220.69877822514854
397,-219.82493920089496
398,-218.97279988576693
399,-219.67990441629362
400,-232.39256366268927
401,-231.39116722929515
402,-234.2049499465833
403,-235.85449882090631
404,-234.82834248547962
405,-239.1650798693939
406,-239.37395531553017
407,-239.64782297107212
408,-238.57538395462686
409,-237.51835996869147
410,-236.47486341076515
411,-235.46590492989216
412,-235.6955614726193
413,-235.8347638972961
414,-235.92082743096924
415,-236.16434086810585
416,-235.12824051183838
417,-234.00690580946664
418,-231.68493957689589
419,-229.37744194483926
420,-234.7484686606523
421,-235.17702843360527
422,-235.65163888769683
423,-233.29622898235965
424,-232.3025342528533
425,-231.28785826086545
426,-232.67247549469198
427,-232.79919481166027
428,-231.7937639560592
429,-230.74060859658005
430,-229.7410572526679
431,-228.7835160264228
432,-227.7458048281148
433,-225.4884215037293
434,-225.87371405455508
435,-226.01922669243226
436,-225.05291379395368
437,-224.05541027577476
438,-223.11204824035934
439,-223.4082425326418
440,-221.19014250273017
441,-220.31913181494454
442,-218.1179745710782
443,-217.27503596903668
444,-217.49547951437032
445,-216.6594031034731
446,-214.49374560384354
447,-214.91650328404447
448,-214.0587395117374
449,-214.25261856576583
450,-213.41565277153163
451,-211.30424088560756
452,-211.6022751182657
453,-213.50881951054683
454,-212.68401468308352
455,-210.56591340515263
456,-209.76958643007148
457,-213.19463741272142
458,-212.391849921069
459,-211.60454250150207
460,-209.50660076923737
461,-208.7015950072687
462,-206.6291048663827
463,-205.92610589446173
464,-205.1908883845821
465,-204.43914271236474
466,-203.7337290713979
467,-202.99774845766356
468,-202.28049653948568
469,-201.59117191555882
470,-203.3772844070934
471,-203.84760126101511
472,-203.1309584780937
473,-204.37915172485052
474,-202.3438911177073
475,-201.60315559482066
476,-203.35089026693947
477,-203.76053397042335
478,-204.35568781438172
479,-202.31668839293863
480,-201.6623206661031
481,-200.957733890764
482,-200.1897584764474
483,-200.666720090175
484,-201.80746394692852
485,-202.4229931094766
486,-204.85942036324937
487,-204.15400220339225
488,-203.42957003386616
489,-205.50377913436
490,-205.99579641751845
491,-205.2421597377775
492,-207.5842514656809
493,-206.72349045112895
494,-205.98597424602323
495,-205.24929476414349
496,-203.2158517677581
497,-203.79072994225194
498,-204.39439422146393
499,-203.67522177861306
500,-202.92353350067398
501,-202.21471033164283
502,-201.47173175333828
503,-200.77970255233
504,-201.5437046392466
505,-202.1804249932311
506,-200.16903148484573
507,-199.50229505106964
508,-198.84019402239846
509,-198.10092715086185
510,-197.4291960093879
511,-195.46117551577214
512,-195.99810705341395
513,-195.37209736593584
514,-196.02090756724775
515,-196.4144422800277
516,-195.82979495898198
517,-195.19248267244822
518,-194.46405382589026
519,-196.32405043923936
520,-197.68731508545144
521,-197.05017467929576
522,-196.41780383266521
523,-196.9495173222366
524,-196.30697835050648
525,-196.8751212113423
526,-194.92286862364116
527,-199.7075332521431
528,-199.02115535703902
529,-199.72437845749707
530,-199.045539563494
531,-199.5165877077384
532,-201.40441205932237
533,-201.96964474879888
534,-202.42102133167865
535,-201.72064201033047
536,-201.05925288977042
537,-199.0708233508676
538,-198.4282890624822
539,-199.15198020068465
540,-198.48911459072318
541,-199.1591484581255
542,-197.18088125233953
543,-198.31632188096566
544,-200.05717698614095
545,-201.65911825364302
546,-202.6317569176457
547,-214.34292860666665
548,-217.1924897360805
549,-216.27872983591072
550,-219.1447966142767
551,-218.29017338109279
552,-216.12942365410248
553,-215.2813504486493
554,-214.42032710123252
555,-214.69553416300647
556,-213.85931229190808
557,-215.01508495289843
558,-214.12845639512742
559,-213.28616573657274
560,-211.17272137901907
561,-210.3234335837543
562,-209.52997882051403
563,-208.69089065068113
564,-207.92502756088115
565,-207.21603027306193
566,-205.15775121536475
567,-204.41348357581427
568,-202.3739894487503
569,-201.6420699704144
570,-214.57676874861895
571,-213.74843236864112
572,-212.92493738855617
573,-213.25022667678914
574,-212.4546595901882
575,-217.30998535245362
576,-216.41062451327417
577,-216.802193718468
578,-215.9836619009588
579,-216.69937340553437
580,-215.83874221556735
581,-216.17811129324178
582,-215.26136857975473
583,-214.37755263686137
584,-213.50224926885463
585,-212.64327995544946
586,-211.79477983791097
587,-211.04666382631893
588,-210.25152257352974
589,-210.68758532389108
590,-211.30996596307418
591,-209.2426956249375
592,-209.72216357488458
593,-210.07648836012618
594,-209.31459583653682
595,-208.55087677849485
596,-207.7973044645445
597,-208.35261112285988
598,-206.29715426175264
599,-204.25555058455436
