,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
41,3/7/2020 20:37:34.83,20:37:34,60,1.8,58.2,7000,-3500,2020/7/3,24871054,65
42,3/7/2020 20:38:36.15,20:38:36,60,7.4,52.6,6800,-3500,2020/7/3,24871116,62
43,3/7/2020 20:39:50.13,20:39:50,60,10.3,49.7,6800,-3500,2020/7/3,24871190,74
44,3/7/2020 20:41:51.62,20:41:51,60,18.7,41.3,6800,-3500,2020/7/3,24871311,121
45,3/7/2020 20:42:15.01,20:42:15,60,30.0,30.0,6800,-3500,2020/7/3,24871335,24
46,3/7/2020 20:43:18.1,20:43:18,60,35.7,24.3,6800,-3500,2020/7/3,24871398,63
47,3/7/2020 20:44:48.53,20:44:48,60,38.5,21.5,6800,-3500,2020/7/3,24871488,90
48,3/7/2020 20:45:51.47,20:45:51,60,34.3,25.7,6600,-3500,2020/7/3,24871551,63
49,3/7/2020 20:45:54.66,20:45:54,60,34.3,25.7,6600,-3500,2020/7/3,24871554,3
50,3/7/2020 20:47:03.89,20:47:03,60,25.8,34.2,6600,-3500,2020/7/3,24871623,69
51,3/7/2020 20:49:04.25,20:49:04,60,15.9,44.1,6400,-3500,2020/7/3,24871744,121
52,3/7/2020 20:50:05.24,20:50:05,60,21.6,38.4,6400,-3500,2020/7/3,24871805,61
53,3/7/2020 20:50:59.57,20:50:59,60,17.3,42.7,6400,-3500,2020/7/3,24871859,54
54,3/7/2020 20:52:02.17,20:52:02,60,18.7,41.3,6400,-3500,2020/7/3,24871922,63
55,3/7/2020 20:53:06.02,20:53:06,60,13.1,46.9,6400,-3500,2020/7/3,24871986,64
56,3/7/2020 20:54:18.21,20:54:18,60,4.6,55.4,6400,-3500,2020/7/3,24872058,72
57,3/7/2020 20:56:19.26,20:56:19,60,354.7,65.3,6400,-3500,2020/7/3,24872179,121
58,3/7/2020 20:56:45.16,20:56:45,60,8.9,51.1,6400,-3500,2020/7/3,24872205,26
59,3/7/2020 20:57:24.21,20:57:24,60,10.3,49.7,6400,-3500,2020/7/3,24872244,39
60,3/7/2020 20:58:14.44,20:58:14,60,11.7,48.3,6400,-3500,2020/7/3,24872294,50
