,0
104,-86.91502266360065
105,-87.0648124955505
106,-86.43910025660308
107,-85.70630956888158
108,-84.98684401950412
109,-84.38806274243414
110,-83.91657747254591
111,-83.2094388291704
112,-82.38324668768009
113,-81.68786085876529
114,-81.00369340119899
115,-80.56545289372724
116,-79.89258126021555
117,-79.22922946560334
118,-78.77147055110078
119,-78.37176743990679
120,-77.71398920616969
121,-77.20832876675911
122,-76.56792851429624
123,-75.93478712893656
124,-75.17840167148405
125,-74.55310640592786
126,-73.93803258109246
127,-73.32245243915642
128,-73.24602963122724
129,-72.77255971477078
130,-72.17119538428422
131,-71.58276498516243
132,-71.00147200184149
133,-70.41927809138546
134,-69.85301086378504
135,-69.15515757421412
136,-68.72088689211118
137,-68.30524994846445
138,-67.75715384069217
139,-67.08501947070164
140,-66.92771007039835
141,-66.391156985103
142,-65.8602342655114
143,-65.33649362401523
144,-64.81772772118008
145,-64.67650847571697
146,-64.30627688597237
147,-63.79726961797892
148,-63.16726209629077
149,-62.5385988983603
150,-62.179049256023006
151,-61.6963488369708
152,-61.36833358567524
153,-60.88940039239236
154,-60.60071300625174
155,-60.00539445720916
156,-59.54095082468507
157,-59.30550527464639
158,-58.95557888296387
159,-58.51806194100536
160,-57.94403875806331
161,-57.5052252685593
162,-57.06768586218213
163,-56.63215191122206
164,-56.19104560301697
165,-55.76420356659717
166,-55.46541636654403
167,-54.911586629598965
168,-54.495885574610185
169,-54.19681238139729
170,-53.784957480485375
171,-53.37802597250505
172,-52.9777349912696
173,-52.58223680764338
174,-52.193331495410085
175,-51.8087871017899
176,-51.670652802214974
177,-51.29101466551689
178,-51.03969141385102
179,-50.65906820358118
180,-50.484444567586436
181,-50.115568460899816
182,-49.85954720991038
183,-49.48723009452884
184,-49.26873265891076
185,-48.91900034241999
186,-48.56470957473838
187,-48.21001558568982
188,-47.859636199429964
189,-47.38116260818739
190,-47.034514038996704
191,-46.56549820024485
192,-46.10010489451159
193,-46.0348905811132
194,-45.920839391673425
195,-45.4623212719167
196,-45.27543505441919
197,-45.06636937115413
198,-44.744660291335876
199,-44.55988709712009
200,-44.244243815781
201,-44.134721787997364
202,-44.04707977759637
203,-43.98997945723602
204,-43.67753210801066
205,-44.73176150164229
206,-44.5300157111474
207,-44.3275074126308
208,-43.884952877595076
209,-43.571664487513644
210,-43.265777878891065
211,-43.406207614285364
212,-44.16134202824034
213,-43.85231511831788
214,-43.547809894297906
215,-43.25211832495829
216,-43.26962726249809
217,-42.97190689616778
218,-42.674845012374675
219,-42.38263560122666
220,-42.09231568022557
221,-41.8077166037083
222,-41.52826698115748
223,-41.246110781795736
224,-40.96225304107828
225,-40.927346944529276
226,-40.773724027206214
227,-40.50293786674392
228,-40.21725644932805
229,-39.947534312027535
230,-39.67839915146947
231,-39.41257603145596
232,-39.14701017946244
233,-38.88986062618082
234,-38.503586612367265
235,-38.24843496652394
236,-38.1188209366201
237,-37.87654359033792
238,-37.62827422003759
239,-38.744048532388234
240,-38.62548312621439
241,-38.372929970119344
242,-38.12266999699692
243,-37.864499961465754
244,-37.61907585367012
245,-37.37210917700576
246,-36.99870089287198
247,-36.76239237792621
248,-36.63333310477235
249,-36.53040502591613
250,-36.29525681130321
251,-36.06448014677877
252,-35.955834419507916
253,-35.59650424240968
254,-35.36938235808895
255,-35.40269304428341
256,-35.178488993256735
257,-34.96220831651262
258,-34.85853953084852
259,-34.75649913946065
260,-34.537226552245265
261,-34.33307736551857
262,-34.12113112891646
263,-33.90262014106693
264,-33.82828157186898
265,-33.49186043854918
266,-33.413915539143076
267,-33.08075899636156
268,-32.869941178140685
269,-32.95725438066482
270,-32.87248626415733
271,-32.79086468984629
272,-32.59426205899238
273,-32.39349293779837
274,-32.20140528496073
275,-32.23748509412416
276,-32.04128208490675
277,-31.85204018390087
278,-31.666589127066864
279,-31.59219666964729
280,-31.63532427250378
281,-31.449956570613356
282,-31.264886745160876
283,-31.083530207515157
284,-31.03477191819919
285,-30.858816751461266
286,-30.688158688623766
287,-30.514703021072954
288,-30.457871501315754
289,-30.15478179347388
290,-29.98502397786882
291,-29.94962579589177
292,-30.17747329038954
293,-30.009866060046825
294,-29.99453216786812
295,-29.829216751599436
296,-29.660472562546243
297,-29.366110892483235
298,-29.201269134619626
299,-28.913426031059448
300,-28.62812656466187
301,-29.43926687724798
302,-29.279108400777943
303,-28.987431082536677
304,-28.967713672580754
305,-28.941742320217255
306,-29.032513080990608
307,-28.969671908972728
308,-28.808351246335523
309,-28.76433510142385
310,-28.608208497841797
311,-28.598636660173224
312,-28.31630744643661
313,-28.16324439087866
314,-28.26483910702842
315,-28.228564008442994
316,-27.94957830020463
317,-27.99356366914981
318,-27.85023391149496
319,-27.57462377183736
320,-27.42724684640338
321,-27.281899215880713
322,-27.1428822341065
323,-27.125485593689685
324,-27.239595639587627
325,-27.257388571316895
326,-27.12012114280769
327,-26.982313064830475
328,-26.84392211088738
329,-26.576430039194417
330,-26.438625273670397
331,-26.424146962319732
332,-26.29439226328783
333,-26.14900352063928
334,-26.25675614284136
335,-26.301753306897577
336,-26.168791038106217
337,-25.907985290602646
338,-25.777701495551753
339,-25.646153404147224
340,-25.524303256669373
341,-25.404184067108172
342,-26.11080588751323
343,-25.975865520312695
344,-26.000048821685155
345,-25.871269023889486
346,-25.743396638883866
347,-25.62045258048805
348,-25.613808289066778
349,-25.685133258965262
350,-25.562147265240885
351,-25.67339083203138
352,-25.551932281871967
353,-25.430891812418587
354,-25.313789848913693
355,-25.323181498335863
356,-25.209717016474336
357,-25.083825439694337
358,-24.965159650645727
359,-24.85002067933438
360,-24.732992602706513
361,-24.613216746904456
362,-24.49067949257901
363,-24.497824303695847
364,-24.498131388600257
365,-24.38010744414258
366,-24.26975539654137
367,-24.16510054730473
368,-24.05565471339924
369,-24.078557731608118
370,-23.96832940894544
371,-24.08314736164173
372,-23.974428553623234
373,-23.87088113660528
374,-23.63302706280407
375,-23.53237327415656
376,-23.65853587563191
377,-23.423497118066095
378,-23.319971481960966
379,-23.21949546052084
380,-23.121132341594425
381,-23.01699669025411
382,-22.916358586354427
383,-22.934729198021422
384,-23.102524474812864
385,-23.004099716217514
386,-22.909789742496883
387,-22.80877573326463
388,-22.58626004808328
389,-22.49299317566961
390,-22.558132821175256
391,-22.464149794420884
392,-22.643986019423128
393,-22.557177588658174
394,-22.718090937452274
395,-22.493221956346602
396,-22.551237965010554
397,-22.606875301697464
398,-22.536906765907542
399,-22.594364580905168
400,-22.823163148837917
401,-22.737026318355973
402,-22.905188171553675
403,-23.075140650758755
404,-22.982714284981927
405,-23.021685754592042
406,-22.928574982725472
407,-22.83228784541684
408,-22.872037547762606
409,-22.78046144802994
410,-22.683254579687652
411,-22.591335207111882
412,-22.497045752250727
413,-22.52863686746312
414,-22.548850934367803
415,-22.64268345253135
416,-22.55733915115103
417,-22.451362451518165
418,-22.22984236812824
419,-22.011876639492414
420,-22.176217576648696
421,-22.089362401136242
422,-22.14625675699189
423,-21.92788427007386
424,-21.842184561401673
425,-21.762472474095205
426,-21.777358169569627
427,-21.805353979813567
428,-21.727273418457628
429,-21.649495190281492
430,-21.57887957760122
431,-21.508455630792145
432,-21.422055030359388
433,-21.213105919107672
434,-21.350223619170563
435,-21.389187974743173
436,-21.307692130755274
437,-21.226627109352147
438,-21.146541973150207
439,-21.204103011343502
440,-20.996763557672725
441,-21.07425196468993
442,-20.870049049703454
443,-20.816954693296633
444,-20.86393268665294
445,-20.8020854539762
446,-20.596996229424903
447,-21.886131116278946
448,-21.808334882159272
449,-21.82983578002567
450,-21.750106023551723
451,-21.541981517755026
452,-21.700529240959483
453,-21.753108729156782
454,-21.669578667175216
455,-21.45866332589335
456,-21.382053059578336
457,-21.426421726175203
458,-21.346909812843386
459,-21.27022420283636
460,-21.06513644100784
461,-20.99122253897276
462,-20.78324839263924
463,-20.71008175202283
464,-20.63855555518662
465,-20.566508090434134
466,-20.493858395360775
467,-20.42080886785019
468,-20.34907002208149
469,-20.282814333815693
470,-20.48777430702174
471,-20.67443821440299
472,-20.73867905558586
473,-20.998145563977733
474,-20.795406448755944
475,-20.722955350110787
476,-20.899007233173897
477,-20.940903061369315
478,-20.999904575616917
479,-20.795354555386798
480,-20.729456747474703
481,-20.656884889222557
482,-20.721733315551116
483,-20.903384558674837
484,-21.281287207639465
485,-21.333283248602033
486,-21.537361123009656
487,-21.590913606927703
488,-21.513403907044264
489,-21.56869184955706
490,-21.610798792389975
491,-21.534792989007563
492,-21.722408257164563
493,-21.63526992138703
494,-21.617318582180594
495,-21.54637599408787
496,-21.333084169745952
497,-21.253416134630907
498,-21.175134781258777
499,-21.097700532028647
500,-21.01858611579314
501,-20.945306692013425
502,-20.87166973955363
503,-20.800753437167575
504,-20.86898773752451
505,-20.92301630022535
506,-20.720784931172204
507,-20.65766250883394
508,-20.584470351887617
509,-20.523313909772742
510,-20.594435779230473
511,-20.39126081933796
512,-20.307736720153486
513,-20.24307989191214
514,-20.169133357722114
515,-20.211793522972844
516,-20.148457941348934
517,-20.082227591134906
518,-20.008251119117826
519,-20.056931857548648
520,-20.179512082267667
521,-20.112267314214016
522,-20.046788541314243
523,-19.966702597491462
524,-19.899967923081817
525,-19.958622181454036
526,-19.775148661266783
527,-19.987820408083707
528,-19.92016462314925
529,-19.86710039592539
530,-19.800764625573738
531,-19.854483952740352
532,-19.907162951402903
533,-19.958879071296337
534,-20.005361633770708
535,-19.941263928796555
536,-19.879799776272502
537,-19.68524486262501
538,-19.62251369347198
539,-19.71142799675642
540,-19.648236578054977
541,-19.592145848467542
542,-19.54867551428445
543,-19.65722481421992
544,-19.832266740130418
545,-19.908084616608047
546,-20.008678549590286
547,-19.950462912308577
548,-20.00338415916219
549,-19.93198067090198
550,-20.100407344896258
551,-20.3011483294996
552,-20.10129494051088
553,-20.034530252381295
554,-19.967378030878876
555,-20.020944355528034
556,-19.95299587704546
557,-20.075199226463006
558,-20.00086073073914
559,-19.931430260824147
560,-19.73830328362807
561,-19.6762853454207
562,-19.613175492100233
563,-19.684800274981203
564,-19.626879289943602
565,-19.568351628194414
566,-19.379814014787858
567,-19.321377626234234
568,-19.136224241420262
569,-19.08414988851445
570,-19.146313565350027
571,-19.22468313465227
572,-19.173952947298847
573,-19.242849500612426
574,-19.188069346036798
575,-19.391503730280764
576,-19.469174939029234
577,-19.5422852384924
578,-19.486464482425585
579,-19.601200879148134
580,-19.542147200209264
581,-19.609627521743754
582,-19.6815411389313
583,-19.61991989961203
584,-19.55887196464221
585,-19.4937946313163
586,-19.56489751891741
587,-19.510056744805386
588,-19.58316168259811
589,-19.64195380779576
590,-19.58895076694523
591,-19.39842353363265
592,-19.463336682608354
593,-19.519840634156644
594,-19.45827750371251
595,-19.40014720704069
596,-19.33909425988395
597,-19.279046127463868
598,-19.094812518535445
599,-18.911431418772764
600,-18.859374404511254
601,-20.16631631733324
602,-20.331025725078213
603,-20.12932088159839
604,-20.25505528094303
605,-20.1883473412179
606,-19.988200944124017
607,-19.9245937672195
608,-19.85924086237907
609,-19.788617120897715
610,-19.936882409872826
611,-19.985041485006207
612,-19.91914046007015
613,-19.857778609988898
614,-20.040957515635167
615,-19.97492955460923
616,-20.032869332534165
617,-19.95999860328211
618,-19.899293863514046
619,-19.969070851704753
620,-20.039325590016638
621,-19.967571989536058
622,-19.770536985576204
623,-19.837053942743562
624,-19.77442968661417
625,-19.709881946815486
626,-19.645108872163995
627,-19.58457329881852
628,-19.527866518800042
629,-19.47125577035579
630,-19.27734633642073
631,-19.220570962886747
632,-19.16829062761356
633,-19.090427311595903
634,-19.151700132232286
635,-19.092589894546098
636,-18.9032320816365
637,-18.996531532797317
638,-18.93884627273023
639,-19.01551971535458
640,-18.83849437757094
641,-18.65551170275718
642,-18.471751870704615
643,-18.419820457489568
644,-18.371052840427087
645,-18.188776541897745
646,-18.13630231223356
647,-18.23046784771209
648,-18.18028455696907
649,-18.131147407856844
650,-18.234011881522846
651,-18.18759300482344
652,-18.37312007069351
653,-18.465208814357776
654,-18.41402828188815
655,-18.365238478633838
656,-18.4868780493053
657,-18.584892891870474
658,-18.536190563171417
659,-18.485336310194597
660,-18.305741564904867
661,-18.257623183214285
662,-18.209422866170268
663,-18.1657595930832
664,-18.12538026516523
665,-18.079109968793997
666,-17.900339332517365
667,-17.733361711956928
668,-17.703144585368648
669,-17.53426044382605
670,-17.637003442718605
671,-17.60155118636601
672,-17.683466132260737
673,-17.762816974807873
674,-17.730518094421004
675,-17.5686870945762
676,-17.535970095524654
677,-17.502148955245268
678,-17.675046063171
679,-17.64008540420903
680,-17.596596688008887
681,-17.791692888075712
682,-17.754501488392158
683,-17.70683896210404
684,-17.666549352702063
685,-17.623303022936806
686,-17.576480366956254
687,-17.657954855227665
688,-17.619789701921984
689,-17.727069049635197
690,-17.684469765213734
691,-17.89937800893186
692,-17.861736261946266
693,-17.68505626406172
694,-17.510993370921767
695,-17.468383634551383
696,-17.54348728348628
697,-17.37028687250408
698,-17.197678372337226
699,-17.145215551233726
700,-17.10394626616982
701,-17.063292877253247
702,-17.274052830376004
703,-17.374126635312344
704,-17.203959420407376
705,-17.16741193326746
706,-17.131272273510348
707,-17.098543798673756
708,-17.060339141333174
709,-17.02383190361882
710,-17.223711670510376
711,-17.32317829347905
712,-17.681675921092115
713,-17.506685664573197
714,-17.465968981301604
715,-17.672655770027955
716,-17.764313752192926
717,-17.856506035890064
718,-17.813396286290583
719,-17.771001513561046
720,-17.87378274295651
721,-17.822476795444736
722,-17.774992701965676
723,-17.88979463509442
724,-17.712912416911543
725,-17.668794080684997
726,-17.628517041488674
727,-17.58812134372998
728,-17.663789379390032
729,-17.890276273626394
730,-17.846164021600764
731,-17.802541662646227
732,-19.115858135361396
733,-19.180118294236916
734,-19.125005108135607
735,-19.18067997800003
736,-19.127338941791482
737,-18.942906253884214
738,-19.1947274232611
739,-19.252358388141108
740,-19.2024953873591
741,-19.358611186283316
742,-19.408860700492347
743,-19.355031139749467
744,-19.29556852798242
745,-19.23799855309962
746,-19.181547352220747
747,-19.271617292287395
748,-19.21394768502148
749,-19.270015440240478
750,-19.20985343879665
751,-19.024183736617804
752,-18.967706814990944
753,-18.911443588318903
754,-18.96470626691953
755,-18.91140929796268
756,-18.975204188966668
757,-18.790682909412876
758,-18.873675529407056
759,-18.689726268933104
760,-18.63837945716336
761,-18.588855227373543
762,-18.654388365569407
763,-18.72113292184352
764,-18.6644589695645
765,-18.6145566633282
766,-18.5562517512652
767,-18.372196988977947
768,-18.32043653723383
769,-18.39872432626933
770,-18.34686308776124
771,-18.2906603496603
772,-18.47192507211237
773,-18.294919356747354
774,-18.360114131751864
775,-18.18486952351865
776,-19.495091320895867
777,-19.55058752320255
778,-19.491108858083642
779,-19.433506003368894
780,-20.732504961336762
781,-20.657277413581937
782,-20.584002451062666
783,-20.720218694833655
784,-20.654454025484906
785,-20.712025315983958
786,-20.638347408860604
787,-20.80875366110815
788,-20.741268379229485
789,-20.67153261865441
790,-20.821385887147024
791,-20.86908441772837
792,-20.79420276984753
793,-20.588391636965504
794,-20.390751688946743
795,-20.320876661562004
796,-20.245474284262595
797,-20.42375769620995
798,-20.359905813926023
799,-20.424806641054328
800,-20.222222041593973
801,-20.398340401278283
802,-20.447029458257234
803,-20.379035598655303
804,-20.304700166614552
805,-20.24382010255094
806,-20.405409462530912
807,-20.338337612284544
808,-20.389569205060088
809,-20.318668016310358
810,-20.36965428169247
811,-20.698738905328213
812,-21.98265024597049
813,-21.90058575925793
814,-21.815511001653125
815,-21.735236561495125
816,-21.655551279058376
817,-21.683231548165473
818,-21.469690569862887
819,-21.521298413087013
820,-21.427198740135474
821,-21.57564789542867
822,-21.610716794642215
823,-21.659064065044117
824,-21.59101243761023
825,-21.5061253656903
826,-21.599130446363056
827,-21.52008618960433
828,-21.43995314157787
829,-21.361829030511547
830,-21.274556802131006
831,-21.075377392898837
832,-21.20048533213676
833,-21.27581204344589
834,-21.19404126806635
835,-21.371021359257384
836,-21.43409947161814
837,-21.356381610402405
838,-21.28927236760918
839,-21.219912386906838
840,-21.258714089008983
841,-21.181587330095102
842,-21.119433265809754
843,-21.051394364558636
844,-20.991490309210455
845,-20.921071963823078
846,-20.861078412978227
847,-20.914360874035385
848,-22.196310187891527
849,-22.11086723981473
850,-21.893016130891716
851,-21.92896600443891
852,-21.847214454325343
853,-21.896473981339255
854,-22.094137710925022
855,-22.00618196010196
856,-21.792439445579554
857,-21.710757711451603
858,-21.621808123021864
859,-21.54028903265993
860,-21.332576095322583
861,-21.24930221062674
862,-21.17287264795744
863,-21.09853323432934
864,-21.01932502034102
865,-20.941550016503292
866,-20.863459907005524
867,-20.790631684818422
868,-20.711286275256935
869,-20.641725742860427
870,-20.701614742675364
871,-20.616031939615787
872,-20.55152656638216
873,-20.482660283988043
874,-20.409526137965
875,-20.464889077947866
876,-20.389284234851473
877,-20.31730654403335
878,-20.252546390382307
879,-20.192536941069978
880,-20.126398261637952
881,-20.17486088755675
882,-20.104154080648367
883,-20.20238630896531
884,-20.385804925538917
885,-20.312477935470728
886,-20.38091299568414
887,-20.436938566669863
888,-20.36169174955818
889,-20.15891681128957
890,-20.22520823100129
891,-20.15655450988498
892,-20.089083884864067
893,-20.02330293129791
894,-20.15655790511188
895,-20.202788609181585
896,-20.008444694897292
897,-19.820638427102796
898,-19.76100593319906
899,-20.651117140834202
900,-20.71269826947601
901,-20.64255763004786
902,-20.565602527064886
903,-20.634440205086474
904,-20.565325201099135
905,-20.4861559803618
906,-20.286537937952822
907,-20.407084025549665
908,-20.6639127897195
909,-20.74549786630742
910,-20.673576990549396
911,-20.60353562874392
912,-20.399005100142496
913,-20.4405098871234
914,-20.506949037076605
915,-20.57446525425134
916,-20.5053313833723
917,-20.30570538934339
918,-20.36606118249973
919,-20.302095263592776
920,-20.345525608423298
921,-20.40493656865812
922,-20.33407797693503
923,-20.26467266071818
924,-20.191960742543667
925,-20.26658193378562
926,-20.424204340169286
927,-20.35643400849872
928,-20.437640651676816
929,-20.366880491658996
930,-20.284411322471104
931,-20.088755411026664
932,-19.89011771387052
933,-19.82875818664028
934,-19.76094757161817
935,-19.700530722694094
936,-19.644598229332946
937,-19.45133532873964
938,-19.388110126633237
939,-19.328509923635632
940,-19.265411810852445
941,-19.330319702119567
942,-19.266455935673477
943,-19.207157902846223
944,-19.15105057362699
945,-19.22034466119542
946,-19.16221200024571
947,-19.2277124879874
948,-19.169272823067637
949,-19.313512508931293
950,-19.127299580116976
951,-19.187079624177745
952,-19.127645465223438
953,-18.943746757669903
954,-18.8828796908793
955,-19.003071650966383
956,-18.947955180518615
957,-18.89615474591711
958,-18.846913466724388
959,-18.66111767164563
960,-18.61427815172706
961,-18.560616976758123
962,-18.509126023842718
963,-18.571647378032605
964,-18.521447255476048
965,-18.476645042667364
966,-18.554480753718146
967,-18.503659045523424
968,-18.576879357270542
969,-18.532353796297002
970,-18.35364351002017
971,-18.30548420603048
972,-18.26512919948337
973,-18.087390155487693
974,-18.036481689035334
975,-17.99309158751895
976,-17.948257181198912
977,-18.032862670185658
978,-17.983500825528434
979,-18.050519175375396
980,-18.26556630722081
981,-18.52590734637794
982,-18.712932257370742
983,-19.304572049307993
984,-19.377044484989014
985,-19.468092207908843
986,-20.077595937468363
987,-20.014945815783385
988,-19.947815581271783
989,-20.016465133672543
990,-19.9546313883002
991,-19.758927510996426
992,-19.69089963414837
993,-19.635984728151325
994,-19.57658880563133
995,-19.520290890385468
996,-19.458334080025484
997,-19.530468573720473
998,-19.608981447373623
999,-19.670759514397204
