,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
73,29/7/2020 09:21:27.45,09:21:27,20,65.9,9000,-6000,2020/7/29,27076887,120
74,29/7/2020 09:21:54.12,09:21:54,20,53.2,9000,-6000,2020/7/29,27076914,27
75,29/7/2020 09:22:30.16,09:22:30,20,46.1,9000,-6000,2020/7/29,27076950,36
76,29/7/2020 09:23:24.59,09:23:24,20,48.9,10000,-5000,2020/7/29,27077004,54
77,29/7/2020 09:24:27.16,09:24:27,20,36.2,10000,-5000,2020/7/29,27077067,63
78,29/7/2020 09:25:30.33,09:25:30,20,43.3,10000,-5000,2020/7/29,27077130,63
79,29/7/2020 09:26:42.54,09:26:42,20,32.0,8000,-4000,2020/7/29,27077202,72
80,29/7/2020 09:28:42.51,09:28:42,20,50.3,8000,-4000,2020/7/29,27077322,120
81,29/7/2020 09:29:09.38,09:29:09,20,65.9,8000,-4000,2020/7/29,27077349,27
82,29/7/2020 09:29:45.17,09:29:45,20,68.7,8000,-4000,2020/7/29,27077385,36
83,29/7/2020 09:30:39.23,09:30:39,90,84.2,8000,-4000,2020/7/29,27077439,54
