,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
44,1/8/2020 08:40:15.05,08:40:15,20,51.7,8000,-6000,2020/8/1,27333615,121
45,1/8/2020 08:40:42.46,08:40:42,20,34.8,8000,-6000,2020/8/1,27333642,27
46,1/8/2020 08:41:18.42,08:41:18,20,32.0,8000,-6000,2020/8/1,27333678,36
47,1/8/2020 08:41:45.52,08:41:45,20,39.0,8000,-6000,2020/8/1,27333705,27
48,1/8/2020 08:42:39.06,08:42:39,20,29.2,8000,-6000,2020/8/1,27333759,54
49,1/8/2020 08:44:18.24,08:44:18,20,30.6,8000,-6000,2020/8/1,27333858,99
50,1/8/2020 08:45:30.61,08:45:30,20,23.5,8000,-6000,2020/8/1,27333930,72
51,1/8/2020 08:47:30.5,08:47:30,20,19.3,8000,-6000,2020/8/1,27334050,120
52,1/8/2020 08:48:33.06,08:48:33,20,20.7,8000,-6000,2020/8/1,27334113,63
53,1/8/2020 08:49:27.19,08:49:27,20,8.0,8000,-6000,2020/8/1,27334167,54
54,1/8/2020 08:50:30.48,08:50:30,20,16.5,8000,-6000,2020/8/1,27334230,63
55,1/8/2020 08:51:33.53,08:51:33,20,358.1,9000,-6000,2020/8/1,27334293,63
56,1/8/2020 08:53:09.01,08:53:09,20,5.2,9000,-6000,2020/8/1,27334389,96
57,1/8/2020 08:55:08.4,08:55:08,20,345.4,9000,-6000,2020/8/1,27334508,119
58,1/8/2020 08:56:03.15,08:56:03,20,351.0,9000,-6000,2020/8/1,27334563,55
59,1/8/2020 08:59:16.62,08:59:16,20,342.6,9000,-5000,2020/8/1,27334756,193
60,1/8/2020 09:00:23.3,09:00:23,20,356.7,9000,-6000,2020/8/1,27334823,67
